time,ACE
2024-01-26 09:10:45,-86.74
2024-01-26 09:11:00,-79.12
2024-01-26 09:11:15,-101.77
2024-01-26 09:11:30,-110.55
2024-01-26 09:11:45,-76.59
2024-01-26 09:12:00,81.62
2024-01-26 09:12:15,128.99
2024-01-26 09:12:30,-5.75
2024-01-26 09:12:45,-146.47
2024-01-26 09:13:00,-199.23
2024-01-26 09:13:15,-114.99
2024-01-26 09:13:30,-35.08
2024-01-26 09:13:45,58.55
2024-01-26 09:14:00,102.19
2024-01-26 09:14:15,29.89
2024-01-26 09:14:30,2.19
2024-01-26 09:14:45,56.33
2024-01-26 09:15:00,92.67
2024-01-26 09:15:15,8.48
2024-01-26 09:15:30,18.24
2024-01-26 09:15:45,152.24
2024-01-26 09:16:00,148.56
2024-01-26 09:16:15,166.57
2024-01-26 09:16:30,149.13
2024-01-26 09:16:45,106.63
2024-01-26 09:17:00,24.07
2024-01-26 09:17:15,-46.24
2024-01-26 09:17:30,-87.02
2024-01-26 09:17:45,-68.54
2024-01-26 09:18:00,-0.8
2024-01-26 09:18:15,-57.07
2024-01-26 09:18:30,-56.5
2024-01-26 09:18:45,-137.76
2024-01-26 09:19:00,-71.42
2024-01-26 09:19:15,-20.05
2024-01-26 09:19:30,48.81
2024-01-26 09:19:45,77.24
2024-01-26 09:20:00,89.29
2024-01-26 09:20:15,-2.24
2024-01-26 09:20:30,-202.99
2024-01-26 09:20:45,-224.06
2024-01-26 09:21:00,-241.62
2024-01-26 09:21:15,-243.6
2024-01-26 09:21:30,-201.93
2024-01-26 09:21:45,-248.65
2024-01-26 09:22:00,-177.17
2024-01-26 09:22:15,-197.14
2024-01-26 09:22:30,-162.31
2024-01-26 09:22:45,-137.49
2024-01-26 09:23:00,-92.87
2024-01-26 09:23:15,-155.37
2024-01-26 09:23:30,-140.06
2024-01-26 09:23:45,-83.71
2024-01-26 09:24:00,-54.72
2024-01-26 09:24:15,-175.24
2024-01-26 09:24:30,-105.49
2024-01-26 09:24:45,-31.02
2024-01-26 09:25:00,-7.5
2024-01-26 09:25:15,-69.79
2024-01-26 09:25:30,-43.65
2024-01-26 09:25:45,0.1
2024-01-26 09:26:00,46.09
2024-01-26 09:26:15,82.81
2024-01-26 09:26:30,177.14
2024-01-26 09:26:45,172.52
2024-01-26 09:27:00,139.82
2024-01-26 09:27:15,208.18
2024-01-26 09:27:30,205.0
2024-01-26 09:27:45,293.6
2024-01-26 09:28:00,250.18
2024-01-26 09:28:15,271.8
2024-01-26 09:28:30,283.82
2024-01-26 09:28:45,292.53
2024-01-26 09:29:00,318.93
2024-01-26 09:29:15,336.76
2024-01-26 09:29:30,346.68
2024-01-26 09:29:45,295.41
2024-01-26 09:30:00,320.77
2024-01-26 09:30:15,370.76
2024-01-26 09:30:30,378.76
2024-01-26 09:30:45,335.53
2024-01-26 09:31:00,358.66
2024-01-26 09:31:15,260.0
2024-01-26 09:31:30,161.31
2024-01-26 09:31:45,134.3
2024-01-26 09:32:00,58.18
2024-01-26 09:32:15,11.07
2024-01-26 09:32:30,57.3
2024-01-26 09:32:45,244.98
2024-01-26 09:33:00,309.59
2024-01-26 09:33:15,330.28
2024-01-26 09:33:30,284.24
2024-01-26 09:33:45,221.48
2024-01-26 09:34:00,168.32
2024-01-26 09:34:15,152.36
2024-01-26 09:34:30,176.84
2024-01-26 09:34:45,255.55
2024-01-26 09:35:00,421.53
2024-01-26 09:35:15,420.25
2024-01-26 09:35:30,367.98
2024-01-26 09:35:45,297.58
2024-01-26 09:36:00,250.17
2024-01-26 09:36:15,200.3
2024-01-26 09:36:30,180.31
2024-01-26 09:36:45,465.39
2024-01-26 09:37:00,602.18
2024-01-26 09:37:15,609.56
2024-01-26 09:37:30,629.0
2024-01-26 09:37:45,708.43
2024-01-26 09:38:00,657.53
2024-01-26 09:38:15,597.52
2024-01-26 09:38:30,568.16
2024-01-26 09:38:45,476.69
2024-01-26 09:39:00,435.13
2024-01-26 09:39:15,364.14
2024-01-26 09:39:30,324.11
2024-01-26 09:39:45,306.49
2024-01-26 09:40:00,312.08
2024-01-26 09:40:15,233.28
2024-01-26 09:40:30,235.04
2024-01-26 09:40:45,184.69
2024-01-26 09:41:00,201.39
2024-01-26 09:41:15,144.75
2024-01-26 09:41:30,106.18
2024-01-26 09:41:45,113.26
2024-01-26 09:42:00,125.79
2024-01-26 09:42:15,166.23
2024-01-26 09:42:30,193.62
2024-01-26 09:42:45,101.72
2024-01-26 09:43:00,97.07
2024-01-26 09:43:15,27.51
2024-01-26 09:43:30,28.57
2024-01-26 09:43:45,137.62
2024-01-26 09:44:00,277.69
2024-01-26 09:44:15,426.72
2024-01-26 09:44:30,418.75
2024-01-26 09:44:45,350.58
2024-01-26 09:45:00,401.77
2024-01-26 09:45:15,288.55
2024-01-26 09:45:30,355.83
2024-01-26 09:45:45,334.0
2024-01-26 09:46:00,
2024-01-26 09:46:15,308.74
2024-01-26 09:46:30,178.11
2024-01-26 09:46:45,179.93
2024-01-26 09:47:00,229.61
2024-01-26 09:47:15,162.85
2024-01-26 09:47:30,220.95
2024-01-26 09:47:45,191.13
2024-01-26 09:48:00,152.58
2024-01-26 09:48:15,29.74
2024-01-26 09:48:30,-15.29
2024-01-26 09:48:45,-54.84
2024-01-26 09:49:00,-117.87
2024-01-26 09:49:15,-64.62
2024-01-26 09:49:30,4.02
2024-01-26 09:49:45,20.65
2024-01-26 09:50:00,15.47
2024-01-26 09:50:15,-8.97
2024-01-26 09:50:30,-39.43
2024-01-26 09:50:45,-59.51
2024-01-26 09:51:00,-116.66
2024-01-26 09:51:15,-149.72
2024-01-26 09:51:30,-190.09
2024-01-26 09:51:45,-267.86
2024-01-26 09:52:00,-207.66
2024-01-26 09:52:15,-249.75
2024-01-26 09:52:30,-218.23
2024-01-26 09:52:45,-191.35
2024-01-26 09:53:00,-226.73
2024-01-26 09:53:15,-224.17
2024-01-26 09:53:30,-252.8
2024-01-26 09:53:45,-161.29
2024-01-26 09:54:00,-92.84
2024-01-26 09:54:15,-151.77
2024-01-26 09:54:30,-67.37
2024-01-26 09:54:45,-2.27
2024-01-26 09:55:00,52.27
2024-01-26 09:55:15,67.12
2024-01-26 09:55:30,33.1
2024-01-26 09:55:45,-81.19
2024-01-26 09:56:00,-111.79
2024-01-26 09:56:15,-34.97
2024-01-26 09:56:30,65.53
2024-01-26 09:56:45,143.87
2024-01-26 09:57:00,138.68
2024-01-26 09:57:15,298.28
2024-01-26 09:57:30,376.37
2024-01-26 09:57:45,487.12
2024-01-26 09:58:00,433.9
2024-01-26 09:58:15,432.85
2024-01-26 09:58:30,439.31
2024-01-26 09:58:45,448.48
2024-01-26 09:59:00,370.65
2024-01-26 09:59:15,308.26
2024-01-26 09:59:30,307.48
2024-01-26 09:59:45,263.84
2024-01-26 10:00:00,161.21
2024-01-26 10:00:15,122.0
2024-01-26 10:00:30,63.1
2024-01-26 10:00:45,13.1
2024-01-26 10:01:00,-217.52
2024-01-26 10:01:15,-260.52
2024-01-26 10:01:30,-241.84
2024-01-26 10:01:45,-217.2
2024-01-26 10:02:00,-258.41
2024-01-26 10:02:15,-358.15
2024-01-26 10:02:30,-242.51
2024-01-26 10:02:45,-191.4
2024-01-26 10:03:00,-147.44
2024-01-26 10:03:15,-160.45
2024-01-26 10:03:30,-53.24
2024-01-26 10:03:45,-39.17
2024-01-26 10:04:00,6.53
2024-01-26 10:04:15,-46.83
2024-01-26 10:04:30,-11.09
2024-01-26 10:04:45,-35.29
2024-01-26 10:05:00,-8.95
2024-01-26 10:05:15,-27.3
2024-01-26 10:05:30,17.73
2024-01-26 10:05:45,-12.57
2024-01-26 10:06:00,76.51
2024-01-26 10:06:15,115.61
2024-01-26 10:06:30,222.5
2024-01-26 10:06:45,108.51
2024-01-26 10:07:00,-2.24
2024-01-26 10:07:15,-27.41
2024-01-26 10:07:30,101.7
2024-01-26 10:07:45,229.26
2024-01-26 10:08:00,294.44
2024-01-26 10:08:15,208.2
2024-01-26 10:08:30,141.35
2024-01-26 10:08:45,81.22
2024-01-26 10:09:00,-25.58
2024-01-26 10:09:15,-35.2
2024-01-26 10:09:30,-15.77
2024-01-26 10:09:45,0.77
2024-01-26 10:10:00,-59.45
2024-01-26 10:10:15,-67.08
2024-01-26 10:10:30,-83.52
2024-01-26 10:10:45,-89.9
2024-01-26 10:11:00,-96.03
2024-01-26 10:11:15,-96.53
2024-01-26 10:11:30,-77.77
2024-01-26 10:11:45,-44.58
2024-01-26 10:12:00,-61.13
2024-01-26 10:12:15,-15.81
2024-01-26 10:12:30,-26.68
2024-01-26 10:12:45,40.59
2024-01-26 10:13:00,30.73
2024-01-26 10:13:15,-78.12
2024-01-26 10:13:30,-111.06
2024-01-26 10:13:45,-178.85
2024-01-26 10:14:00,-36.63
2024-01-26 10:14:15,24.16
2024-01-26 10:14:30,56.13
2024-01-26 10:14:45,97.89
2024-01-26 10:15:00,142.7
2024-01-26 10:15:15,77.11
2024-01-26 10:15:30,68.49
2024-01-26 10:15:45,109.63
2024-01-26 10:16:00,176.06
2024-01-26 10:16:15,199.83
2024-01-26 10:16:30,301.23
2024-01-26 10:16:45,307.22
2024-01-26 10:17:00,284.11
2024-01-26 10:17:15,177.36
2024-01-26 10:17:30,285.15
2024-01-26 10:17:45,234.35
2024-01-26 10:18:00,67.64
2024-01-26 10:18:15,-107.92
2024-01-26 10:18:30,-76.41
2024-01-26 10:18:45,-82.86
2024-01-26 10:19:00,-42.8
2024-01-26 10:19:15,-2.7
2024-01-26 10:19:30,-15.13
2024-01-26 10:19:45,-46.26
2024-01-26 10:20:00,-91.82
2024-01-26 10:20:15,-68.89
2024-01-26 10:20:30,16.02
2024-01-26 10:20:45,60.26
2024-01-26 10:21:00,-41.94
2024-01-26 10:21:15,34.68
2024-01-26 10:21:30,-46.23
2024-01-26 10:21:45,-28.43
2024-01-26 10:22:00,-49.98
2024-01-26 10:22:15,115.36
2024-01-26 10:22:30,265.62
2024-01-26 10:22:45,281.91
2024-01-26 10:23:00,270.83
2024-01-26 10:23:15,211.87
2024-01-26 10:23:30,286.64
2024-01-26 10:23:45,266.3
2024-01-26 10:24:00,249.68
2024-01-26 10:24:15,194.28
2024-01-26 10:24:30,70.81
2024-01-26 10:24:45,68.65
2024-01-26 10:25:00,
2024-01-26 10:25:15,58.66
2024-01-26 10:25:30,112.94
2024-01-26 10:25:45,153.64
2024-01-26 10:26:00,98.85
2024-01-26 10:26:15,162.63
2024-01-26 10:26:30,191.41
2024-01-26 10:26:45,267.62
2024-01-26 10:27:00,170.04
2024-01-26 10:27:15,28.45
2024-01-26 10:27:30,-2.14
2024-01-26 10:27:45,-30.09
2024-01-26 10:28:00,100.87
2024-01-26 10:28:15,160.18
2024-01-26 10:28:30,151.43
2024-01-26 10:28:45,169.6
2024-01-26 10:29:00,140.75
2024-01-26 10:29:15,108.59
2024-01-26 10:29:30,73.68
2024-01-26 10:29:45,-4.2
2024-01-26 10:30:00,-85.03
2024-01-26 10:30:15,-105.9
2024-01-26 10:30:30,-18.75
2024-01-26 10:30:45,53.25
2024-01-26 10:31:00,175.41
2024-01-26 10:31:15,149.22
2024-01-26 10:31:30,168.41
2024-01-26 10:31:45,175.14
2024-01-26 10:32:00,83.9
2024-01-26 10:32:15,12.46
2024-01-26 10:32:30,39.12
2024-01-26 10:32:45,-5.9
2024-01-26 10:33:00,59.71
2024-01-26 10:33:15,94.93
2024-01-26 10:33:30,80.1
2024-01-26 10:33:45,36.3
2024-01-26 10:34:00,65.06
2024-01-26 10:34:15,47.44
2024-01-26 10:34:30,107.39
2024-01-26 10:34:45,168.73
2024-01-26 10:35:00,241.98
2024-01-26 10:35:15,140.0
2024-01-26 10:35:30,261.93
2024-01-26 10:35:45,292.84
2024-01-26 10:36:00,309.38
2024-01-26 10:36:15,302.5
2024-01-26 10:36:30,340.08
2024-01-26 10:36:45,356.3
2024-01-26 10:37:00,310.93
2024-01-26 10:37:15,267.46
2024-01-26 10:37:30,214.58
2024-01-26 10:37:45,243.2
2024-01-26 10:38:00,222.42
2024-01-26 10:38:15,241.11
2024-01-26 10:38:30,222.33
2024-01-26 10:38:45,142.77
2024-01-26 10:39:00,156.06
2024-01-26 10:39:15,156.29
2024-01-26 10:39:30,170.74
2024-01-26 10:39:45,218.4
2024-01-26 10:40:00,242.18
2024-01-26 10:40:15,135.96
2024-01-26 10:40:30,134.25
2024-01-26 10:40:45,58.06
2024-01-26 10:41:00,38.39
2024-01-26 10:41:15,26.35
2024-01-26 10:41:30,96.63
2024-01-26 10:41:45,97.64
2024-01-26 10:42:00,209.54
2024-01-26 10:42:15,157.22
2024-01-26 10:42:30,121.23
2024-01-26 10:42:45,-11.28
2024-01-26 10:43:00,-29.28
2024-01-26 10:43:15,-46.22
2024-01-26 10:43:30,-67.71
2024-01-26 10:43:45,-198.19
2024-01-26 10:44:00,-219.92
2024-01-26 10:44:15,-283.68
2024-01-26 10:44:30,-327.89
2024-01-26 10:44:45,-330.43
2024-01-26 10:45:00,-474.98
2024-01-26 10:45:15,-549.93
2024-01-26 10:45:30,-489.0
2024-01-26 10:45:45,-430.96
2024-01-26 10:46:00,-383.42
2024-01-26 10:46:15,-393.33
2024-01-26 10:46:30,-244.76
2024-01-26 10:46:45,-131.59
2024-01-26 10:47:00,-16.32
2024-01-26 10:47:15,68.76
2024-01-26 10:47:30,82.82
2024-01-26 10:47:45,74.25
2024-01-26 10:48:00,-2.36
2024-01-26 10:48:15,-76.73
2024-01-26 10:48:30,-98.82
2024-01-26 10:48:45,-47.05
2024-01-26 10:49:00,-4.9
2024-01-26 10:49:15,-26.58
2024-01-26 10:49:30,21.04
2024-01-26 10:49:45,98.43
2024-01-26 10:50:00,86.79
2024-01-26 10:50:15,62.69
2024-01-26 10:50:30,142.43
2024-01-26 10:50:45,175.97
2024-01-26 10:51:00,261.82
2024-01-26 10:51:15,250.02
2024-01-26 10:51:30,219.46
2024-01-26 10:51:45,152.13
2024-01-26 10:52:00,236.63
2024-01-26 10:52:15,220.87
2024-01-26 10:52:30,218.14
2024-01-26 10:52:45,180.43
2024-01-26 10:53:00,225.93
2024-01-26 10:53:15,199.08
2024-01-26 10:53:30,288.98
2024-01-26 10:53:45,294.23
2024-01-26 10:54:00,238.12
2024-01-26 10:54:15,151.46
2024-01-26 10:54:30,92.74
2024-01-26 10:54:45,154.1
2024-01-26 10:55:00,219.76
2024-01-26 10:55:15,210.53
2024-01-26 10:55:30,208.56
2024-01-26 10:55:45,195.78
2024-01-26 10:56:00,104.39
2024-01-26 10:56:15,-58.98
2024-01-26 10:56:30,-26.12
2024-01-26 10:56:45,39.27
2024-01-26 10:57:00,126.22
2024-01-26 10:57:15,196.35
2024-01-26 10:57:30,281.06
2024-01-26 10:57:45,244.52
2024-01-26 10:58:00,171.33
2024-01-26 10:58:15,157.98
2024-01-26 10:58:30,116.17
2024-01-26 10:58:45,81.93
2024-01-26 10:59:00,140.39
2024-01-26 10:59:15,156.23
2024-01-26 10:59:30,187.35
2024-01-26 10:59:45,177.17
2024-01-26 11:00:00,193.8
2024-01-26 11:00:15,80.96
2024-01-26 11:00:30,64.0
2024-01-26 11:00:45,5.52
2024-01-26 11:01:00,19.1
2024-01-26 11:01:15,68.05
2024-01-26 11:01:30,161.71
2024-01-26 11:01:45,188.11
2024-01-26 11:02:00,-44.46
2024-01-26 11:02:15,-229.22
2024-01-26 11:02:30,-271.19
2024-01-26 11:02:45,-280.6
2024-01-26 11:03:00,-210.91
2024-01-26 11:03:15,-281.89
2024-01-26 11:03:30,-219.94
2024-01-26 11:03:45,-240.61
2024-01-26 11:04:00,-189.55
2024-01-26 11:04:15,-85.54
2024-01-26 11:04:30,-116.23
2024-01-26 11:04:45,-63.76
2024-01-26 11:05:00,-46.67
2024-01-26 11:05:15,-319.83
2024-01-26 11:05:30,-210.72
2024-01-26 11:05:45,-46.53
2024-01-26 11:06:00,62.88
2024-01-26 11:06:15,122.98
2024-01-26 11:06:30,105.37
2024-01-26 11:06:45,82.52
2024-01-26 11:07:00,-43.83
2024-01-26 11:07:15,-15.95
2024-01-26 11:07:30,140.83
2024-01-26 11:07:45,69.74
2024-01-26 11:08:00,-28.39
2024-01-26 11:08:15,-67.48
2024-01-26 11:08:30,17.95
2024-01-26 11:08:45,137.79
2024-01-26 11:09:00,292.11
2024-01-26 11:09:15,275.66
2024-01-26 11:09:30,199.05
2024-01-26 11:09:45,189.27
2024-01-26 11:10:00,233.03
2024-01-26 11:10:15,271.48
2024-01-26 11:10:30,138.42
2024-01-26 11:10:45,43.0
2024-01-26 11:11:00,22.41
2024-01-26 11:11:15,-89.07
2024-01-26 11:11:30,-60.11
2024-01-26 11:11:45,32.86
2024-01-26 11:12:00,35.52
2024-01-26 11:12:15,96.18
2024-01-26 11:12:30,19.85
2024-01-26 11:12:45,36.18
2024-01-26 11:13:00,-54.2
2024-01-26 11:13:15,-99.52
2024-01-26 11:13:30,-38.46
2024-01-26 11:13:45,42.11
2024-01-26 11:14:00,-15.78
2024-01-26 11:14:15,-8.94
2024-01-26 11:14:30,-5.23
2024-01-26 11:14:45,12.01
2024-01-26 11:15:00,54.44
2024-01-26 11:15:15,31.62
2024-01-26 11:15:30,93.51
2024-01-26 11:15:45,101.87
2024-01-26 11:16:00,107.17
2024-01-26 11:16:15,124.2
2024-01-26 11:16:30,212.7
2024-01-26 11:16:45,133.6
2024-01-26 11:17:00,146.68
2024-01-26 11:17:15,182.33
2024-01-26 11:17:30,197.56
2024-01-26 11:17:45,228.1
2024-01-26 11:18:00,122.78
2024-01-26 11:18:15,-15.48
2024-01-26 11:18:30,-41.77
2024-01-26 11:18:45,39.12
2024-01-26 11:19:00,83.06
2024-01-26 11:19:15,282.25
2024-01-26 11:19:30,371.26
2024-01-26 11:19:45,294.04
2024-01-26 11:20:00,219.51
2024-01-26 11:20:15,166.29
2024-01-26 11:20:30,158.64
2024-01-26 11:20:45,76.25
2024-01-26 11:21:00,-62.57
2024-01-26 11:21:15,-67.24
2024-01-26 11:21:30,23.27
2024-01-26 11:21:45,69.34
2024-01-26 11:22:00,124.31
2024-01-26 11:22:15,103.39
2024-01-26 11:22:30,144.02
2024-01-26 11:22:45,126.86
2024-01-26 11:23:00,168.98
2024-01-26 11:23:15,155.54
2024-01-26 11:23:30,158.36
2024-01-26 11:23:45,201.79
2024-01-26 11:24:00,231.63
2024-01-26 11:24:15,110.55
2024-01-26 11:24:30,41.11
2024-01-26 11:24:45,65.58
2024-01-26 11:25:00,70.54
2024-01-26 11:25:15,77.71
2024-01-26 11:25:30,-31.67
2024-01-26 11:25:45,-25.7
2024-01-26 11:26:00,-22.67
2024-01-26 11:26:15,76.2
2024-01-26 11:26:30,29.86
2024-01-26 11:26:45,55.41
2024-01-26 11:27:00,35.89
2024-01-26 11:27:15,28.06
2024-01-26 11:27:30,97.39
2024-01-26 11:27:45,-8.73
2024-01-26 11:28:00,-5.28
2024-01-26 11:28:15,-114.1
2024-01-26 11:28:30,-173.87
2024-01-26 11:28:45,-111.09
2024-01-26 11:29:00,-66.15
2024-01-26 11:29:15,-57.54
2024-01-26 11:29:30,-13.59
2024-01-26 11:29:45,46.63
2024-01-26 11:30:00,-7.92
2024-01-26 11:30:15,-97.31
2024-01-26 11:30:30,-63.19
2024-01-26 11:30:45,-71.29
2024-01-26 11:31:00,-52.31
2024-01-26 11:31:15,-66.29
2024-01-26 11:31:30,-68.48
2024-01-26 11:31:45,-145.75
2024-01-26 11:32:00,-73.1
2024-01-26 11:32:15,-11.17
2024-01-26 11:32:30,-9.36
2024-01-26 11:32:45,-7.23
2024-01-26 11:33:00,25.74
2024-01-26 11:33:15,40.13
2024-01-26 11:33:30,1.46
2024-01-26 11:33:45,-55.93
2024-01-26 11:34:00,-169.22
2024-01-26 11:34:15,-158.28
2024-01-26 11:34:30,-51.71
2024-01-26 11:34:45,-28.03
2024-01-26 11:35:00,96.08
2024-01-26 11:35:15,124.82
2024-01-26 11:35:30,136.93
2024-01-26 11:35:45,137.54
2024-01-26 11:36:00,101.05
2024-01-26 11:36:15,100.91
2024-01-26 11:36:30,52.78
2024-01-26 11:36:45,-10.5
2024-01-26 11:37:00,-77.78
2024-01-26 11:37:15,-53.6
2024-01-26 11:37:30,19.62
2024-01-26 11:37:45,47.14
2024-01-26 11:38:00,11.2
2024-01-26 11:38:15,-21.48
2024-01-26 11:38:30,-32.44
2024-01-26 11:38:45,33.09
2024-01-26 11:39:00,33.24
2024-01-26 11:39:15,17.11
2024-01-26 11:39:30,54.25
2024-01-26 11:39:45,34.86
2024-01-26 11:40:00,-3.81
2024-01-26 11:40:15,-65.29
2024-01-26 11:40:30,-122.61
2024-01-26 11:40:45,-33.02
2024-01-26 11:41:00,-82.49
2024-01-26 11:41:15,-28.58
2024-01-26 11:41:30,-20.75
2024-01-26 11:41:45,17.27
2024-01-26 11:42:00,-75.67
2024-01-26 11:42:15,-176.47
2024-01-26 11:42:30,-118.71
2024-01-26 11:42:45,-121.97
2024-01-26 11:43:00,-128.62
2024-01-26 11:43:15,-151.98
2024-01-26 11:43:30,-185.11
2024-01-26 11:43:45,-116.49
2024-01-26 11:44:00,-49.06
2024-01-26 11:44:15,48.33
2024-01-26 11:44:30,119.16
2024-01-26 11:44:45,144.77
2024-01-26 11:45:00,143.19
2024-01-26 11:45:15,79.38
2024-01-26 11:45:30,123.75
2024-01-26 11:45:45,175.53
2024-01-26 11:46:00,213.44
2024-01-26 11:46:15,176.39
2024-01-26 11:46:30,178.87
2024-01-26 11:46:45,248.42
2024-01-26 11:47:00,321.79
2024-01-26 11:47:15,280.09
2024-01-26 11:47:30,275.84
2024-01-26 11:47:45,221.46
2024-01-26 11:48:00,212.49
2024-01-26 11:48:15,212.65
2024-01-26 11:48:30,82.85
2024-01-26 11:48:45,72.23
2024-01-26 11:49:00,67.96
2024-01-26 11:49:15,120.3
2024-01-26 11:49:30,88.63
2024-01-26 11:49:45,90.51
2024-01-26 11:50:00,50.28
2024-01-26 11:50:15,55.9
2024-01-26 11:50:30,100.78
2024-01-26 11:50:45,136.74
2024-01-26 11:51:00,232.36
2024-01-26 11:51:15,177.34
2024-01-26 11:51:30,47.79
2024-01-26 11:51:45,-49.49
2024-01-26 11:52:00,-191.29
2024-01-26 11:52:15,-234.71
2024-01-26 11:52:30,-164.93
2024-01-26 11:52:45,-250.46
2024-01-26 11:53:00,-269.37
2024-01-26 11:53:15,-157.52
2024-01-26 11:53:30,-150.51
2024-01-26 11:53:45,74.01
2024-01-26 11:54:00,125.27
2024-01-26 11:54:15,95.63
2024-01-26 11:54:30,52.73
2024-01-26 11:54:45,50.62
2024-01-26 11:55:00,76.91
2024-01-26 11:55:15,22.0
2024-01-26 11:55:30,5.94
2024-01-26 11:55:45,85.92
2024-01-26 11:56:00,230.95
2024-01-26 11:56:15,183.13
2024-01-26 11:56:30,149.73
2024-01-26 11:56:45,139.22
2024-01-26 11:57:00,121.93
2024-01-26 11:57:15,91.71
2024-01-26 11:57:30,121.61
2024-01-26 11:57:45,157.01
2024-01-26 11:58:00,157.01
2024-01-26 11:58:15,117.0
2024-01-26 11:58:30,8.54
2024-01-26 11:58:45,44.47
2024-01-26 11:59:00,9.78
2024-01-26 11:59:15,-10.72
2024-01-26 11:59:30,34.59
2024-01-26 11:59:45,114.39
2024-01-26 12:00:00,142.31
2024-01-26 12:00:15,176.9
2024-01-26 12:00:30,185.29
2024-01-26 12:00:45,119.99
2024-01-26 12:01:00,128.14
2024-01-26 12:01:15,212.87
2024-01-26 12:01:30,260.23
2024-01-26 12:01:45,254.8
2024-01-26 12:02:00,157.81
2024-01-26 12:02:15,74.76
2024-01-26 12:02:30,12.72
2024-01-26 12:02:45,-63.96
2024-01-26 12:03:00,-121.68
2024-01-26 12:03:15,-84.92
2024-01-26 12:03:30,2.66
2024-01-26 12:03:45,73.8
2024-01-26 12:04:00,59.69
2024-01-26 12:04:15,53.15
2024-01-26 12:04:30,68.4
2024-01-26 12:04:45,-6.75
2024-01-26 12:05:00,-33.64
2024-01-26 12:05:15,-114.42
2024-01-26 12:05:30,-131.21
2024-01-26 12:05:45,-190.81
2024-01-26 12:06:00,-203.11
2024-01-26 12:06:15,-349.45
2024-01-26 12:06:30,-349.76
2024-01-26 12:06:45,-367.64
2024-01-26 12:07:00,-387.94
2024-01-26 12:07:15,-301.28
2024-01-26 12:07:30,-194.55
2024-01-26 12:07:45,-32.42
2024-01-26 12:08:00,8.68
2024-01-26 12:08:15,-129.37
2024-01-26 12:08:30,-112.37
2024-01-26 12:08:45,22.13
2024-01-26 12:09:00,27.18
2024-01-26 12:09:15,47.74
2024-01-26 12:09:30,1.59
2024-01-26 12:09:45,28.09
2024-01-26 12:10:00,105.94
2024-01-26 12:10:15,134.88
2024-01-26 12:10:30,90.2
2024-01-26 12:10:45,57.65
2024-01-26 12:11:00,92.86
2024-01-26 12:11:15,174.5
2024-01-26 12:11:30,182.88
2024-01-26 12:11:45,142.24
2024-01-26 12:12:00,162.5
2024-01-26 12:12:15,211.36
2024-01-26 12:12:30,198.11
2024-01-26 12:12:45,199.96
2024-01-26 12:13:00,231.29
2024-01-26 12:13:15,158.63
2024-01-26 12:13:30,174.12
2024-01-26 12:13:45,167.5
2024-01-26 12:14:00,53.08
2024-01-26 12:14:15,-52.76
2024-01-26 12:14:30,-34.58
2024-01-26 12:14:45,1.13
2024-01-26 12:15:00,119.94
2024-01-26 12:15:15,192.4
2024-01-26 12:15:30,83.39
2024-01-26 12:15:45,30.67
2024-01-26 12:16:00,-22.62
2024-01-26 12:16:15,-103.74
2024-01-26 12:16:30,-203.36
2024-01-26 12:16:45,-214.13
2024-01-26 12:17:00,-153.68
2024-01-26 12:17:15,-91.72
2024-01-26 12:17:30,-74.67
2024-01-26 12:17:45,-22.62
2024-01-26 12:18:00,59.86
2024-01-26 12:18:15,78.47
2024-01-26 12:18:30,-13.62
2024-01-26 12:18:45,-40.29
2024-01-26 12:19:00,86.87
2024-01-26 12:19:15,169.71
2024-01-26 12:19:30,269.42
2024-01-26 12:19:45,264.97
2024-01-26 12:20:00,125.86
2024-01-26 12:20:15,-30.47
2024-01-26 12:20:30,-85.85
2024-01-26 12:20:45,-9.01
2024-01-26 12:21:00,113.13
2024-01-26 12:21:15,226.99
2024-01-26 12:21:30,229.83
2024-01-26 12:21:45,204.64
2024-01-26 12:22:00,33.68
2024-01-26 12:22:15,-21.68
2024-01-26 12:22:30,-41.63
2024-01-26 12:22:45,-70.13
2024-01-26 12:23:00,-56.08
2024-01-26 12:23:15,-125.53
2024-01-26 12:23:30,-114.57
2024-01-26 12:23:45,-143.7
2024-01-26 12:24:00,-141.06
2024-01-26 12:24:15,-99.28
2024-01-26 12:24:30,-21.48
2024-01-26 12:24:45,25.65
2024-01-26 12:25:00,79.31
2024-01-26 12:25:15,175.24
2024-01-26 12:25:30,297.9
2024-01-26 12:25:45,190.9
2024-01-26 12:26:00,77.02
2024-01-26 12:26:15,-162.04
2024-01-26 12:26:30,-154.73
2024-01-26 12:26:45,-38.16
2024-01-26 12:27:00,23.75
2024-01-26 12:27:15,-40.12
2024-01-26 12:27:30,-49.06
2024-01-26 12:27:45,-57.76
2024-01-26 12:28:00,-44.6
2024-01-26 12:28:15,-64.92
2024-01-26 12:28:30,-101.85
2024-01-26 12:28:45,-83.3
2024-01-26 12:29:00,-64.79
2024-01-26 12:29:15,-130.07
2024-01-26 12:29:30,-80.73
2024-01-26 12:29:45,12.28
2024-01-26 12:30:00,-38.14
2024-01-26 12:30:15,-132.44
2024-01-26 12:30:30,-65.77
2024-01-26 12:30:45,-91.99
2024-01-26 12:31:00,-81.73
2024-01-26 12:31:15,-100.18
2024-01-26 12:31:30,-90.31
2024-01-26 12:31:45,-91.57
