date,value
2018-01-03 08:00:00,52.86
2018-01-03 05:00:00,52.34
2018-01-04 08:00:00,52.48
2018-01-04 05:00:00,52.67
2018-01-05 08:00:00,52.78
2018-01-05 05:00:00,52.65
2018-01-08 08:00:00,52.6
2018-01-08 05:00:00,52.13
2018-01-09 08:00:00,52.97
2018-01-09 05:00:00,52.08
2018-01-10 08:00:00,53.23
2018-01-10 05:00:00,53.78
2018-01-11 08:00:00,54.49
2018-01-11 05:00:00,56.42
2018-01-12 08:00:00,56.56
2018-01-12 05:00:00,58.47
2018-01-16 08:00:00,58.79
2018-01-16 05:00:00,57.98
2018-01-17 08:00:00,58.31
2018-01-17 05:00:00,58.16
2018-01-18 08:00:00,58.0
2018-01-18 05:00:00,58.34
2018-01-19 08:00:00,58.59
2018-01-19 05:00:00,58.06
2018-01-22 08:00:00,57.99
2018-01-22 05:00:00,58.1
2018-01-23 08:00:00,57.74
2018-01-23 05:00:00,58.29
2018-01-24 08:00:00,54.35
2018-01-24 05:00:00,54.79
2018-01-25 08:00:00,54.0
2018-01-25 05:00:00,53.05
2018-01-26 08:00:00,53.65
2018-01-26 05:00:00,53.07
2018-01-29 08:00:00,52.79
2018-01-29 05:00:00,52.68
2018-01-30 08:00:00,52.45
2018-01-30 05:00:00,52.59
2018-01-31 08:00:00,53.08
2018-01-31 05:00:00,54.32
2018-02-01 08:00:00,54.0
2018-02-01 05:00:00,53.88
2018-02-02 08:00:00,53.49
2018-02-02 05:00:00,52.1
2018-02-05 08:00:00,51.99
2018-02-05 05:00:00,49.76
2018-02-06 08:00:00,49.32
2018-02-06 05:00:00,51.18
2018-02-07 08:00:00,50.91
2018-02-07 05:00:00,51.4
