Time Stamp,LONGIL_RT,N.Y.C._RT,LONGIL_DA,N.Y.C._DA,LONGIL_Load,N.Y.C._Load
2023-07-25 13:05:00,41.67,41.19,64.61,59.74,3942.2288,8756.271
2023-07-25 13:10:00,42.23,41.72,64.61,59.74,3956.3667,8786.752
2023-07-25 13:15:00,48.79,47.92,64.61,59.74,3961.714,8787.078
2023-07-25 13:20:00,51.16,50.28,64.61,59.74,3986.7651,8799.835
2023-07-25 13:25:00,55.31,54.15,64.61,59.74,3974.1846,8806.534
2023-07-25 13:30:00,71.57,70.34,64.61,59.74,4044.0334,8856.824
2023-07-25 13:35:00,71.57,70.34,64.61,59.74,4041.6206,8866.844
2023-07-25 13:40:00,71.61,70.25,64.61,59.74,4044.12,8856.084
2023-07-25 13:45:00,71.86,70.61,64.61,59.74,4045.523,8865.809
2023-07-25 13:50:00,72.82,71.54,64.61,59.74,4075.0225,8866.321
2023-07-25 13:55:00,72.22,70.93,64.61,59.74,4092.213,8895.883
2023-07-25 14:00:00,58.85,57.97,76.2,68.32,4080.321,8902.334
2023-07-25 14:05:00,61.63,60.75,76.2,68.32,4115.928,8902.508
2023-07-25 14:10:00,59.58,58.78,76.2,68.32,4137.6377,8924.324
2023-07-25 14:15:00,58.52,57.69,76.2,68.32,4121.323,8950.789
2023-07-25 14:20:00,58.64,57.53,76.2,68.32,4145.2393,8967.318
2023-07-25 14:25:00,58.73,57.5,76.2,68.32,4165.5386,9003.653
2023-07-25 14:30:00,61.59,60.35,76.2,68.32,4182.0273,8974.883
2023-07-25 14:35:00,61.86,60.77,76.2,68.32,4219.6807,8958.621
2023-07-25 14:40:00,59.63,58.52,76.2,68.32,4183.791,8969.809
2023-07-25 14:45:00,56.41,55.47,76.2,68.32,4217.452,8928.655
2023-07-25 14:50:00,53.53,52.66,76.2,68.32,4234.584,8908.705
2023-07-25 14:55:00,55.76,53.44,76.2,68.32,4236.3555,8856.599
2023-07-25 15:00:00,54.87,53.76,87.96,71.37,4271.0356,8865.628
2023-07-25 15:05:00,55.36,54.15,87.96,71.37,4267.591,8844.543
2023-07-25 15:10:00,92.8,90.2,87.96,71.37,4283.19,8826.136
2023-07-25 15:15:00,519.49,500.22,87.96,71.37,4294.7617,8774.768
2023-07-25 15:20:00,63.51,62.21,87.96,71.37,4292.463,8750.958
2023-07-25 15:25:00,62.58,61.16,87.96,71.37,4319.2856,8718.645
2023-07-25 15:30:00,63.45,62.14,87.96,71.37,4315.123,8678.179
2023-07-25 15:35:00,62.48,61.1,87.96,71.37,4343.023,8655.228
2023-07-25 15:40:00,61.41,59.98,87.96,71.37,4342.9536,8581.658
2023-07-25 15:45:00,58.57,56.62,87.96,71.37,4333.496,8562.939
2023-07-25 15:50:00,62.48,60.97,87.96,71.37,4348.1377,8433.667
2023-07-25 15:55:00,58.52,53.86,87.96,71.37,4337.2656,8365.09
2023-07-25 16:00:00,46.29,40.6,85.82,68.23,4355.553,8281.01
2023-07-25 16:05:00,38.73,34.13,85.82,68.23,4356.711,8225.759
2023-07-25 16:10:00,44.4,34.08,85.82,68.23,4368.0537,8173.2803
2023-07-25 16:15:00,44.36,34.11,85.82,68.23,4342.7427,8141.849
2023-07-25 16:20:00,44.3,34.1,85.82,68.23,4339.13,8104.1445
2023-07-25 16:25:00,44.33,34.1,85.82,68.23,4332.459,8117.759
2023-07-25 16:30:00,43.96,34.11,85.82,68.23,4299.63,8123.07
2023-07-25 16:35:00,44.4,36.31,85.82,68.23,4251.865,8082.1934
2023-07-25 16:40:00,42.87,34.14,85.82,68.23,4228.6333,8052.22
2023-07-25 16:45:00,46.31,39.35,85.82,68.23,4208.502,8082.123
2023-07-25 16:50:00,46.62,40.57,85.82,68.23,4186.373,8030.286
2023-07-25 16:55:00,46.98,40.43,85.82,68.23,4151.7285,8032.7812
2023-07-25 17:00:00,35.51,35.06,75.0,50.89,4112.06,8016.6084
2023-07-25 17:05:00,34.58,34.14,75.0,50.89,4108.103,8026.293
2023-07-25 17:10:00,37.13,34.14,75.0,50.89,4055.9937,8003.4424
2023-07-25 17:15:00,36.91,34.17,75.0,50.89,4026.483,7959.63
2023-07-25 17:20:00,34.81,34.22,75.0,50.89,4004.1416,7945.6924
2023-07-25 17:25:00,34.82,34.25,75.0,50.89,3984.3716,7927.9854
2023-07-25 17:30:00,34.74,34.22,75.0,50.89,3940.108,7949.985
2023-07-25 17:35:00,67.87,34.25,75.0,50.89,3953.6694,7927.285
2023-07-25 17:40:00,34.59,34.11,75.0,50.89,3885.2397,7916.2793
2023-07-25 17:45:00,34.49,34.1,75.0,50.89,3873.5854,7904.3325
2023-07-25 17:50:00,34.38,34.1,75.0,50.89,3837.849,7904.728
2023-07-25 17:55:00,34.39,34.1,75.0,50.89,3842.207,7857.151
2023-07-25 18:00:00,37.68,34.02,52.25,47.59,3806.8442,7843.1235
2023-07-25 18:05:00,29.72,29.35,52.25,47.59,3782.6113,7779.507
2023-07-25 18:10:00,30.6,30.2,52.25,47.59,3736.5105,7728.717
2023-07-25 18:15:00,30.82,30.52,52.25,47.59,3713.4768,7684.9136
2023-07-25 18:20:00,34.14,33.82,52.25,47.59,3707.436,7675.3975
2023-07-25 18:25:00,34.01,33.79,52.25,47.59,3692.448,7650.1816
2023-07-25 18:30:00,34.01,33.79,52.25,47.59,3681.3364,7624.6494
2023-07-25 18:35:00,30.99,30.76,52.25,47.59,3678.2546,7596.2305
2023-07-25 18:40:00,31.36,31.13,52.25,47.59,3651.0542,7608.453
2023-07-25 18:45:00,30.48,30.23,52.25,47.59,3656.905,7598.285
2023-07-25 18:50:00,29.82,29.57,52.25,47.59,3598.604,7578.671
2023-07-25 18:55:00,29.79,29.57,52.25,47.59,3598.101,7545.0195
2023-07-25 19:00:00,33.92,33.83,43.38,41.44,3554.3213,7565.295
2023-07-25 19:05:00,33.82,33.85,43.38,41.44,3531.588,7569.732
2023-07-25 19:10:00,33.77,33.8,43.38,41.44,3531.58,7538.7275
2023-07-25 19:15:00,33.1,33.16,43.38,41.44,3491.558,7544.3623
2023-07-25 19:20:00,33.65,33.71,43.38,41.44,3496.3884,7549.427
2023-07-25 19:25:00,32.49,32.52,43.38,41.44,3465.259,7534.026
2023-07-25 19:30:00,32.75,32.71,43.38,41.44,3470.748,7534.4727
2023-07-25 19:35:00,31.1,31.16,43.38,41.44,3441.107,7501.443
2023-07-25 19:40:00,31.34,31.43,43.38,41.44,3444.0603,7505.0806
2023-07-25 19:45:00,32.08,32.2,43.38,41.44,3437.648,7450.995
2023-07-25 19:50:00,31.29,31.35,43.38,41.44,3447.1309,7468.079
2023-07-25 19:55:00,30.98,31.01,43.38,41.44,3407.7456,7428.1953
2023-07-25 20:00:00,33.93,33.8,38.28,36.76,3405.5337,7423.717
2023-07-25 20:05:00,33.85,33.82,38.28,36.76,3364.814,7364.431
2023-07-25 20:10:00,33.71,33.8,38.28,36.76,3364.3208,7319.923
2023-07-25 20:15:00,33.71,33.8,38.28,36.76,3354.4033,7336.2
2023-07-25 20:20:00,32.66,32.78,38.28,36.76,3362.397,7311.1055
2023-07-25 20:25:00,32.44,32.56,38.28,36.76,3338.2405,7310.795
2023-07-25 20:30:00,30.99,31.08,38.28,36.76,3352.8857,7300.555
2023-07-25 20:35:00,31.09,31.17,38.28,36.76,3348.6953,7332.616
2023-07-25 20:40:00,31.98,32.11,38.28,36.76,3347.9053,7314.9414
2023-07-25 20:45:00,32.3,32.42,38.28,36.76,3330.8052,7317.51
2023-07-25 20:50:00,31.78,31.87,38.28,36.76,3327.2273,7330.0625
2023-07-25 20:55:00,31.81,31.9,38.28,36.76,3320.7986,7286.5054
2023-07-25 21:00:00,31.84,31.87,34.69,33.89,3320.8867,7277.5244
2023-07-25 21:05:00,32.24,32.24,34.69,33.89,3264.2366,7295.2656
2023-07-25 21:10:00,30.99,31.05,34.69,33.89,3281.5098,7261.356
2023-07-25 21:15:00,31.02,31.08,34.69,33.89,3231.6157,7246.7773
2023-07-25 21:20:00,30.72,30.84,34.69,33.89,3245.8484,7230.6055
2023-07-25 21:25:00,30.84,30.93,34.69,33.89,3216.605,7195.885
2023-07-25 21:30:00,30.7,30.81,34.69,33.89,3185.1367,7165.2173
2023-07-25 21:35:00,30.15,30.24,34.69,33.89,3183.552,7166.582
2023-07-25 21:40:00,27.35,27.48,34.69,33.89,3152.3267,7145.6523
2023-07-25 21:45:00,27.49,27.54,34.69,33.89,3147.5667,7126.01
2023-07-25 21:50:00,25.72,25.8,34.69,33.89,3126.718,7086.665
2023-07-25 21:55:00,27.8,27.91,34.69,33.89,3120.5493,7090.0615
2023-07-25 22:00:00,30.07,30.29,34.62,33.24,3070.0662,7047.356
2023-07-25 22:05:00,25.6,25.85,34.62,33.24,3066.4429,6994.0166
2023-07-25 22:10:00,24.79,25.03,34.62,33.24,3042.1533,6961.358
2023-07-25 22:15:00,24.63,24.79,34.62,33.24,3039.4043,6949.3613
2023-07-25 22:20:00,24.62,24.76,34.62,33.24,2999.9392,6959.467
2023-07-25 22:25:00,23.2,23.38,34.62,33.24,2986.3442,6911.9717
2023-07-25 22:30:00,23.2,23.38,34.62,33.24,2950.98,6892.484
2023-07-25 22:35:00,23.09,23.31,34.62,33.24,2937.801,6870.56
2023-07-25 22:40:00,22.95,23.21,34.62,33.24,2900.9521,6858.074
2023-07-25 22:45:00,22.53,22.81,34.62,33.24,2881.9312,6812.461
2023-07-25 22:50:00,22.55,22.77,34.62,33.24,2855.0933,6779.2363
2023-07-25 22:55:00,23.16,23.33,34.62,33.24,2875.3843,6736.4824
2023-07-25 23:00:00,23.38,23.33,32.1,31.31,2814.1008,6716.492
2023-07-25 23:05:00,22.21,22.17,32.1,31.31,2822.053,6699.164
2023-07-25 23:10:00,22.17,22.15,32.1,31.31,2788.9805,6624.9116
2023-07-25 23:15:00,22.53,22.57,32.1,31.31,2765.0598,6586.9277
2023-07-25 23:20:00,22.3,22.3,32.1,31.31,2738.1643,6577.244
2023-07-25 23:25:00,22.09,22.09,32.1,31.31,2743.7344,6536.9824
2023-07-25 23:30:00,22.11,22.13,32.1,31.31,2733.8413,6535.918
2023-07-25 23:35:00,21.96,22.02,32.1,31.31,2682.437,6493.651
2023-07-25 23:40:00,23.36,23.4,32.1,31.31,2673.4966,6455.885
2023-07-25 23:45:00,23.17,23.21,32.1,31.31,2637.6208,6420.294
2023-07-25 23:50:00,21.57,21.55,32.1,31.31,2635.4978,6395.963
2023-07-25 23:55:00,21.5,21.42,32.1,31.31,2602.2964,6365.358
2023-07-26 00:00:00,25.06,24.71,30.8,29.47,2591.0493,6343.0967
2023-07-26 00:05:00,23.87,23.49,30.8,29.47,2568.1797,6303.931
2023-07-26 00:10:00,23.66,23.37,30.8,29.47,2567.5845,6245.9165
2023-07-26 00:15:00,22.98,22.75,30.8,29.47,2548.5037,6206.3633
2023-07-26 00:20:00,22.77,22.5,30.8,29.47,2499.9849,6226.6196
2023-07-26 00:25:00,22.07,21.84,30.8,29.47,2490.7944,6170.1553
2023-07-26 00:30:00,21.71,21.51,30.8,29.47,2494.492,6144.778
2023-07-26 00:35:00,21.66,21.48,30.8,29.47,2466.0227,6133.2217
2023-07-26 00:40:00,21.26,21.13,30.8,29.47,2473.4495,6091.921
2023-07-26 00:45:00,20.88,20.74,30.8,29.47,2444.724,6083.2285
2023-07-26 00:50:00,20.8,20.65,30.8,29.47,2453.1924,6053.67
2023-07-26 00:55:00,13.21,13.09,30.8,29.47,2395.643,6021.8643
2023-07-26 01:00:00,24.93,24.7,29.4,28.82,2387.7468,6012.3438
2023-07-26 01:05:00,24.88,24.69,29.4,28.82,2373.3677,5999.418
2023-07-26 01:10:00,23.64,23.51,29.4,28.82,2378.6309,5984.585
2023-07-26 01:15:00,23.46,23.35,29.4,28.82,2364.091,5919.3877
2023-07-26 01:20:00,23.37,23.3,29.4,28.82,2360.3816,5907.7466
2023-07-26 01:25:00,23.29,23.2,29.4,28.82,2334.64,5877.282
2023-07-26 01:30:00,22.81,22.68,29.4,28.82,2320.225,5860.8506
2023-07-26 01:35:00,22.84,22.65,29.4,28.82,2317.7217,5865.1187
2023-07-26 01:40:00,22.59,22.42,29.4,28.82,2293.1416,5848.8906
2023-07-26 01:45:00,22.07,21.93,29.4,28.82,2293.9922,5822.6934
2023-07-26 01:50:00,22.0,21.87,29.4,28.82,2287.744,5810.1816
2023-07-26 01:55:00,22.0,21.9,29.4,28.82,2280.1296,5777.6953
2023-07-26 02:00:00,22.89,22.64,28.49,27.9,2248.7776,5752.4746
2023-07-26 02:05:00,22.98,22.56,28.49,27.9,2279.3481,5731.286
2023-07-26 02:10:00,22.27,21.92,28.49,27.9,2243.4116,5733.9043
2023-07-26 02:15:00,22.18,21.85,28.49,27.9,2251.7383,5731.843
2023-07-26 02:20:00,21.81,21.5,28.49,27.9,2241.4453,5702.798
2023-07-26 02:25:00,21.77,21.48,28.49,27.9,2223.9946,5658.6567
2023-07-26 02:30:00,21.75,21.46,28.49,27.9,2207.7314,5651.5293
2023-07-26 02:35:00,21.75,21.46,28.49,27.9,2210.8792,5660.979
2023-07-26 02:40:00,21.73,21.46,28.49,27.9,2192.4666,5633.1025
2023-07-26 02:45:00,21.42,21.16,28.49,27.9,2210.415,5629.3926
2023-07-26 02:50:00,20.98,20.74,28.49,27.9,2188.3542,5613.3125
2023-07-26 02:55:00,20.86,20.62,28.49,27.9,2199.1938,5607.0635
2023-07-26 03:00:00,20.31,20.11,30.04,29.23,2171.8433,5593.2666
2023-07-26 03:05:00,20.17,19.92,30.04,29.23,2175.2837,5576.286
2023-07-26 03:10:00,20.17,19.9,30.04,29.23,2172.9302,5566.755
2023-07-26 03:15:00,19.92,19.68,30.04,29.23,2168.7432,5565.5405
2023-07-26 03:20:00,19.37,19.14,30.04,29.23,2164.8882,5549.093
2023-07-26 03:25:00,19.2,18.97,30.04,29.23,2159.2146,5554.419
2023-07-26 03:30:00,19.24,19.0,30.04,29.23,2135.9937,5531.7656
2023-07-26 03:35:00,19.25,19.02,30.04,29.23,2166.8352,5509.045
2023-07-26 03:40:00,16.87,16.65,30.04,29.23,2122.6135,5538.2236
2023-07-26 03:45:00,18.23,17.99,30.04,29.23,2141.1838,5525.1934
2023-07-26 03:50:00,19.35,19.02,30.04,29.23,2151.1406,5512.0957
2023-07-26 03:55:00,18.95,18.67,30.04,29.23,2125.748,5503.5205
2023-07-26 04:00:00,19.47,19.16,31.77,30.83,2138.8281,5505.5376
2023-07-26 04:05:00,19.48,19.16,31.77,30.83,2112.314,5500.9297
2023-07-26 04:10:00,19.7,19.39,31.77,30.83,2144.1343,5514.0205
2023-07-26 04:15:00,20.01,19.69,31.77,30.83,2113.4087,5508.496
2023-07-26 04:20:00,20.01,19.69,31.77,30.83,2143.2388,5520.105
2023-07-26 04:25:00,19.97,19.67,31.77,30.83,2134.763,5531.2207
2023-07-26 04:30:00,19.66,19.37,31.77,30.83,2146.9995,5521.0723
2023-07-26 04:35:00,20.22,19.9,31.77,30.83,2134.5151,5524.8867
2023-07-26 04:40:00,20.35,20.03,31.77,30.83,2158.468,5516.9243
2023-07-26 04:45:00,20.32,19.99,31.77,30.83,2157.0227,5526.3584
2023-07-26 04:50:00,20.22,19.89,31.77,30.83,2141.1094,5546.125
2023-07-26 04:55:00,20.04,19.69,31.77,30.83,2129.7522,5556.412
2023-07-26 05:00:00,20.68,20.33,33.1,32.5,2157.3752,5580.3047
2023-07-26 05:05:00,21.81,21.48,33.1,32.5,2150.4846,5594.2817
2023-07-26 05:10:00,21.81,21.48,33.1,32.5,2181.2783,5617.0186
2023-07-26 05:15:00,21.77,21.46,33.1,32.5,2167.9092,5644.7725
2023-07-26 05:20:00,21.81,21.51,33.1,32.5,2176.989,5654.7803
2023-07-26 05:25:00,21.53,21.17,33.1,32.5,2179.98,5710.332
2023-07-26 05:30:00,21.77,21.46,33.1,32.5,2199.6353,5693.343
2023-07-26 05:35:00,21.81,21.5,33.1,32.5,2174.1,5715.2085
2023-07-26 05:40:00,21.82,21.51,33.1,32.5,2193.2844,5719.2246
2023-07-26 05:45:00,22.14,21.81,33.1,32.5,2181.1436,5749.0796
2023-07-26 05:50:00,22.13,21.81,33.1,32.5,2169.4722,5762.7305
2023-07-26 05:55:00,22.79,22.45,33.1,32.5,2161.4717,5762.1323
2023-07-26 06:00:00,20.68,20.41,35.13,34.65,2164.8516,5813.4126
2023-07-26 06:05:00,21.75,21.48,35.13,34.65,2194.1812,5878.1523
2023-07-26 06:10:00,21.75,21.48,35.13,34.65,2212.9956,5968.0635
2023-07-26 06:15:00,21.94,21.69,35.13,34.65,2218.9182,6020.5635
2023-07-26 06:20:00,22.1,21.83,35.13,34.65,2214.937,6054.627
2023-07-26 06:25:00,22.75,22.48,35.13,34.65,2252.8013,6074.0615
2023-07-26 06:30:00,22.91,22.63,35.13,34.65,2263.2446,6085.964
2023-07-26 06:35:00,22.94,22.68,35.13,34.65,2236.7378,6163.457
2023-07-26 06:40:00,23.61,23.3,35.13,34.65,2294.4658,6193.6016
2023-07-26 06:45:00,23.59,23.32,35.13,34.65,2270.458,6222.9
2023-07-26 06:50:00,23.7,23.39,35.13,34.65,2291.6616,6283.127
2023-07-26 06:55:00,24.44,24.1,35.13,34.65,2300.731,6284.7104
2023-07-26 07:00:00,19.73,19.67,38.61,38.09,2320.4717,6340.369
2023-07-26 07:05:00,21.34,21.46,38.61,38.09,2337.8386,6417.171
2023-07-26 07:10:00,21.42,21.48,38.61,38.09,2389.3027,6453.2773
2023-07-26 07:15:00,21.48,21.48,38.61,38.09,2383.9087,6516.8955
2023-07-26 07:20:00,21.53,21.48,38.61,38.09,2445.26,6529.3154
2023-07-26 07:25:00,21.78,21.71,38.61,38.09,2464.4097,6602.7656
2023-07-26 07:30:00,21.82,21.78,38.61,38.09,2445.2578,6645.622
2023-07-26 07:35:00,21.86,21.8,38.61,38.09,2426.7466,6692.672
2023-07-26 07:40:00,22.41,22.34,38.61,38.09,2489.2314,6709.2803
2023-07-26 07:45:00,22.41,22.34,38.61,38.09,2472.9475,6768.836
2023-07-26 07:50:00,22.69,22.62,38.61,38.09,2473.6611,6779.493
2023-07-26 07:55:00,24.7,24.58,38.61,38.09,2501.5923,6847.764
2023-07-26 08:00:00,46.53,46.19,40.33,40.4,2530.2305,6870.6963
2023-07-26 08:05:00,21.48,21.5,40.33,40.4,2522.9375,6909.7793
2023-07-26 08:10:00,21.83,21.79,40.33,40.4,2599.5356,6951.114
2023-07-26 08:15:00,22.28,22.3,40.33,40.4,2613.7983,6987.165
2023-07-26 08:20:00,22.8,22.77,40.33,40.4,2629.349,7058.082
2023-07-26 08:25:00,46.75,46.3,40.33,40.4,2641.0947,7086.4004
2023-07-26 08:30:00,40.89,40.45,40.33,40.4,2648.6433,7084.8154
2023-07-26 08:35:00,27.11,26.9,40.33,40.4,2658.4636,7125.8096
2023-07-26 08:40:00,22.99,22.84,40.33,40.4,2688.415,7183.006
2023-07-26 08:45:00,22.38,22.34,40.33,40.4,2689.147,7167.064
2023-07-26 08:50:00,23.61,23.59,40.33,40.4,2713.2314,7241.86
2023-07-26 08:55:00,23.76,23.74,40.33,40.4,2721.2854,7261.6724
2023-07-26 09:00:00,23.76,23.74,41.52,41.44,2736.2383,7252.9854
2023-07-26 09:05:00,24.31,24.2,41.52,41.44,2742.1128,7331.329
2023-07-26 09:10:00,24.78,24.66,41.52,41.44,2775.9507,7309.2363
2023-07-26 09:15:00,28.97,28.86,41.52,41.44,2788.5295,7376.792
2023-07-26 09:20:00,31.17,31.02,41.52,41.44,2810.2925,7443.291
2023-07-26 09:25:00,31.26,31.08,41.52,41.44,2795.5557,7429.9014
2023-07-26 09:30:00,28.96,28.79,41.52,41.44,2846.5156,7477.807
2023-07-26 09:35:00,23.21,23.13,41.52,41.44,2838.6812,7504.585
2023-07-26 09:40:00,24.78,24.71,41.52,41.44,2872.6792,7496.043
2023-07-26 09:45:00,24.27,24.18,41.52,41.44,2887.4075,7492.372
2023-07-26 09:50:00,23.92,23.85,41.52,41.44,2912.669,7550.4146
2023-07-26 09:55:00,24.85,24.68,41.52,41.44,2892.0864,7547.014
2023-07-26 10:00:00,36.08,34.76,47.46,46.32,2915.503,7588.0913
2023-07-26 10:05:00,36.65,36.18,47.46,46.32,2940.729,7591.889
2023-07-26 10:10:00,35.95,35.69,47.46,46.32,2982.2417,7608.1914
2023-07-26 10:15:00,35.91,35.52,47.46,46.32,2996.8857,7648.899
2023-07-26 10:20:00,36.43,35.95,47.46,46.32,3038.5708,7679.435
2023-07-26 10:25:00,36.46,35.95,47.46,46.32,3029.8025,7697.046
2023-07-26 10:30:00,36.05,35.55,47.46,46.32,3071.4326,7683.714
2023-07-26 10:35:00,36.14,35.64,47.46,46.32,3096.2598,7723.933
2023-07-26 10:40:00,36.19,35.68,47.46,46.32,3120.8171,7779.421
2023-07-26 10:45:00,38.28,35.64,47.46,46.32,3111.421,7769.343
2023-07-26 10:50:00,38.5,36.05,47.46,46.32,3159.3696,7761.955
2023-07-26 10:55:00,38.54,36.21,47.46,46.32,3171.5195,7868.876
2023-07-26 11:00:00,36.55,35.73,51.56,50.71,3187.5854,7850.4775
2023-07-26 11:05:00,38.38,36.14,51.56,50.71,3223.3193,7871.9155
2023-07-26 11:10:00,38.35,35.89,51.56,50.71,3231.2747,7897.65
2023-07-26 11:15:00,38.31,36.21,51.56,50.71,3258.5337,7917.938
2023-07-26 11:20:00,38.32,36.33,51.56,50.71,3277.7083,7951.779
2023-07-26 11:25:00,38.35,36.37,51.56,50.71,3314.8997,7964.3013
2023-07-26 11:30:00,38.35,36.34,51.56,50.71,3335.4185,7971.048
2023-07-26 11:35:00,38.54,36.75,51.56,50.71,3378.4983,8005.645
2023-07-26 11:40:00,38.58,37.33,51.56,50.71,3383.5479,8035.8174
2023-07-26 11:45:00,39.0,38.39,51.56,50.71,3420.1636,8046.498
2023-07-26 11:50:00,39.08,38.5,51.56,50.71,3428.813,8067.5464
2023-07-26 11:55:00,39.15,38.61,51.56,50.71,3440.0923,8075.2646
2023-07-26 12:00:00,38.99,34.89,55.17,53.68,3468.9805,8105.292
2023-07-26 12:05:00,39.17,34.25,55.17,53.68,3467.9072,8096.743
2023-07-26 12:10:00,39.02,35.04,55.17,53.68,3511.14,8149.059
2023-07-26 12:15:00,38.93,35.14,55.17,53.68,3533.7378,8177.4316
2023-07-26 12:20:00,38.98,36.3,55.17,53.68,3546.6614,8144.2637
2023-07-26 12:25:00,39.21,36.76,55.17,53.68,3571.1536,8218.049
2023-07-26 12:30:00,39.24,36.76,55.17,53.68,3587.2993,8199.441
2023-07-26 12:35:00,39.4,36.87,55.17,53.68,3631.1157,8204.103
2023-07-26 12:40:00,39.69,37.04,55.17,53.68,3639.1616,8229.867
2023-07-26 12:45:00,39.73,36.97,55.17,53.68,3685.1963,8244.766
2023-07-26 12:50:00,39.79,37.01,55.17,53.68,3706.15,8295.432
2023-07-26 12:55:00,39.83,36.94,55.17,53.68,3736.264,8328.57
2023-07-26 13:00:00,39.74,36.08,78.64,73.38,3751.5073,8306.154
2023-07-26 13:05:00,39.91,35.98,78.64,73.38,3760.5657,8359.841
2023-07-26 13:10:00,40.04,36.26,78.64,73.38,3778.3652,8361.561
2023-07-26 13:15:00,40.05,36.26,78.64,73.38,3816.025,8338.637
2023-07-26 13:20:00,40.08,36.25,78.64,73.38,3832.5725,8416.71
2023-07-26 13:25:00,40.21,36.7,78.64,73.38,3861.3677,8387.047
2023-07-26 13:30:00,40.24,38.63,78.64,73.38,3867.4165,8414.923
2023-07-26 13:35:00,40.53,39.72,78.64,73.38,3888.8657,8423.026
2023-07-26 13:40:00,40.6,39.8,78.64,73.38,3909.9397,8435.932
2023-07-26 13:45:00,40.53,39.72,78.64,73.38,3911.9792,8435.283
2023-07-26 13:50:00,44.75,44.24,78.64,73.38,3939.0686,8497.068
2023-07-26 13:55:00,41.89,41.79,78.64,73.38,3984.0928,8526.568
2023-07-26 14:00:00,41.89,41.79,102.51,99.07,3971.2104,8548.732
2023-07-26 14:05:00,42.21,42.08,102.51,99.07,4004.3926,8512.027
2023-07-26 14:10:00,42.62,42.47,102.51,99.07,4006.495,8545.213
2023-07-26 14:15:00,41.62,41.24,102.51,99.07,4025.9492,8562.841
2023-07-26 14:20:00,41.26,40.66,102.51,99.07,4068.6885,8615.447
2023-07-26 14:25:00,41.76,41.16,102.51,99.07,4044.025,8604.477
2023-07-26 14:30:00,42.75,41.59,102.51,99.07,4063.4775,8626.328
2023-07-26 14:35:00,42.83,41.71,102.51,99.07,4070.6777,8599.847
2023-07-26 14:40:00,42.91,41.91,102.51,99.07,4080.8555,8650.254
2023-07-26 14:45:00,41.96,41.46,102.51,99.07,4079.6042,8651.459
2023-07-26 14:50:00,43.66,42.98,102.51,99.07,4117.714,8629.092
2023-07-26 14:55:00,49.99,42.75,102.51,99.07,4105.7075,8659.588
2023-07-26 15:00:00,39.44,38.82,116.0,100.4,4118.97,8696.72
2023-07-26 15:05:00,41.19,40.42,116.0,100.4,4127.7764,8698.713
2023-07-26 15:10:00,43.72,43.18,116.0,100.4,4142.794,8720.754
2023-07-26 15:15:00,42.48,41.19,116.0,100.4,4177.1226,8727.824
2023-07-26 15:20:00,41.55,40.77,116.0,100.4,4199.325,8743.521
2023-07-26 15:25:00,43.82,41.46,116.0,100.4,4212.427,8771.964
2023-07-26 15:30:00,41.42,40.82,116.0,100.4,4207.5015,8755.677
2023-07-26 15:35:00,42.8,41.07,116.0,100.4,4219.6655,8816.475
2023-07-26 15:40:00,52.7,43.69,116.0,100.4,4191.7544,8806.049
2023-07-26 15:45:00,52.82,44.18,116.0,100.4,4184.059,8803.88
2023-07-26 15:50:00,54.55,45.09,116.0,100.4,4207.3306,8841.551
2023-07-26 15:55:00,63.08,46.21,116.0,100.4,4233.3955,8839.787
2023-07-26 16:00:00,33.69,34.03,112.95,96.62,4255.718,8884.037
2023-07-26 16:05:00,33.83,34.02,112.95,96.62,4285.765,8895.92
2023-07-26 16:10:00,35.18,35.12,112.95,96.62,4286.0767,8910.23
2023-07-26 16:15:00,36.43,36.27,112.95,96.62,4306.756,8939.602
2023-07-26 16:20:00,36.87,36.63,112.95,96.62,4341.931,8962.322
2023-07-26 16:25:00,37.08,36.77,112.95,96.62,4361.995,8892.207
2023-07-26 16:30:00,39.08,38.83,112.95,96.62,4370.93,8958.947
2023-07-26 16:35:00,41.33,41.03,112.95,96.62,4376.1353,8950.91
2023-07-26 16:40:00,41.94,41.6,112.95,96.62,4392.802,8974.797
2023-07-26 16:45:00,43.48,43.08,112.95,96.62,4385.3633,8950.911
2023-07-26 16:50:00,45.0,44.59,112.95,96.62,4420.6797,8978.75
2023-07-26 16:55:00,40.88,40.54,112.95,96.62,4431.5537,9003.346
2023-07-26 17:00:00,38.97,38.87,98.58,83.69,4434.48,8927.947
2023-07-26 17:05:00,38.87,38.87,98.58,83.69,4442.328,8929.07
2023-07-26 17:10:00,38.9,38.87,98.58,83.69,4439.531,8970.986
2023-07-26 17:15:00,39.55,39.4,98.58,83.69,4449.4414,8938.378
2023-07-26 17:20:00,39.91,39.83,98.58,83.69,4437.2905,8957.14
2023-07-26 17:25:00,42.11,42.03,98.58,83.69,4425.1475,8927.703
2023-07-26 17:30:00,39.95,39.84,98.58,83.69,4428.783,8939.027
2023-07-26 17:35:00,42.65,42.57,98.58,83.69,4442.267,8942.777
2023-07-26 17:40:00,42.81,42.7,98.58,83.69,4432.989,8930.168
2023-07-26 17:45:00,42.64,42.57,98.58,83.69,4438.926,8932.863
2023-07-26 17:50:00,39.33,39.29,98.58,83.69,4475.248,8914.262
2023-07-26 17:55:00,39.72,39.6,98.58,83.69,4444.546,8925.621
2023-07-26 18:00:00,135.87,39.37,63.64,77.76,4434.964,8823.548
