Local Time,LMP
2023-02-22 22:55:00,19.25
2023-02-22 23:00:00,19.25
2023-02-22 23:05:00,23.21
2023-02-22 23:10:00,21.54
2023-02-22 23:15:00,21.54
2023-02-22 23:20:00,22.61
2023-02-22 23:25:00,22.09
2023-02-22 23:30:00,22.09
2023-02-22 23:35:00,21.31
2023-02-22 23:40:00,21.28
2023-02-22 23:45:00,21.28
2023-02-22 23:50:00,20.98
2023-02-22 23:55:00,21.02
2023-02-23 00:00:00,20.7
2023-02-23 00:05:00,22.89
2023-02-23 00:10:00,24.68
2023-02-23 00:15:00,28.37
2023-02-23 00:20:00,38.65
2023-02-23 00:25:00,25.74
2023-02-23 00:30:00,25.74
2023-02-23 00:35:00,27.68
2023-02-23 00:40:00,26.76
2023-02-23 00:45:00,26.76
2023-02-23 00:50:00,25.8
2023-02-23 00:55:00,24.83
2023-02-23 01:00:00,24.83
2023-02-23 01:05:00,29.82
2023-02-23 01:10:00,27.66
2023-02-23 01:15:00,27.66
2023-02-23 01:20:00,27.05
2023-02-23 01:25:00,26.76
2023-02-23 01:30:00,25.7
2023-02-23 01:35:00,25.7
2023-02-23 01:40:00,25.81
2023-02-23 01:45:00,25.81
2023-02-23 01:50:00,24.8
2023-02-23 01:55:00,24.8
2023-02-23 02:00:00,22.07
2023-02-23 02:05:00,27.65
2023-02-23 02:10:00,27.65
2023-02-23 02:15:00,27.65
2023-02-23 02:20:00,27.73
2023-02-23 02:25:00,27.73
2023-02-23 02:30:00,25.79
2023-02-23 02:35:00,26.75
2023-02-23 02:40:00,26.73
2023-02-23 02:45:00,26.73
2023-02-23 02:50:00,26.73
2023-02-23 02:55:00,26.73
2023-02-23 03:00:00,26.73
2023-02-23 03:05:00,27.93
2023-02-23 03:10:00,27.93
2023-02-23 03:15:00,27.65
2023-02-23 03:20:00,25.36
2023-02-23 03:25:00,25.56
2023-02-23 03:30:00,25.56
2023-02-23 03:35:00,26.74
2023-02-23 03:40:00,26.74
2023-02-23 03:45:00,26.74
2023-02-23 03:50:00,27.02
2023-02-23 03:55:00,24.88
2023-02-23 04:00:00,24.88
2023-02-23 04:05:00,27.03
2023-02-23 04:10:00,25.54
2023-02-23 04:15:00,25.54
2023-02-23 04:20:00,27.57
2023-02-23 04:25:00,27.61
2023-02-23 04:30:00,27.61
2023-02-23 04:35:00,27.95
2023-02-23 04:40:00,27.35
2023-02-23 04:45:00,27.35
2023-02-23 04:50:00,25.56
2023-02-23 04:55:00,26.76
2023-02-23 05:00:00,26.76
2023-02-23 05:05:00,22.31
2023-02-23 05:10:00,20.1
2023-02-23 05:15:00,20.1
2023-02-23 05:20:00,19.47
2023-02-23 05:25:00,19.29
2023-02-23 05:30:00,19.29
2023-02-23 05:35:00,19.99
2023-02-23 05:40:00,20.86
2023-02-23 05:45:00,20.86
2023-02-23 05:50:00,23.61
2023-02-23 05:55:00,23.61
2023-02-23 06:00:00,23.98
2023-02-23 06:05:00,24.22
2023-02-23 06:10:00,25.14
2023-02-23 06:15:00,25.14
2023-02-23 06:20:00,25.21
2023-02-23 06:25:00,25.21
2023-02-23 06:30:00,27.62
2023-02-23 06:35:00,27.62
2023-02-23 06:40:00,27.62
2023-02-23 06:45:00,28.83
2023-02-23 06:50:00,27.62
2023-02-23 06:55:00,27.62
2023-02-23 07:00:00,26.85
2023-02-23 07:05:00,26.85
2023-02-23 07:10:00,24.76
2023-02-23 07:15:00,24.76
2023-02-23 07:20:00,35.45
2023-02-23 07:25:00,35.45
2023-02-23 07:30:00,34.97
2023-02-23 07:35:00,35.27
2023-02-23 07:40:00,35.27
2023-02-23 07:45:00,35.99
2023-02-23 07:50:00,35.99
2023-02-23 07:55:00,36.06
2023-02-23 08:00:00,36.06
2023-02-23 08:05:00,63.32
2023-02-23 08:10:00,60.89
2023-02-23 08:15:00,61.59
2023-02-23 08:20:00,60.63
2023-02-23 08:25:00,60.63
2023-02-23 08:30:00,61.53
2023-02-23 08:35:00,60.37
2023-02-23 08:40:00,60.42
2023-02-23 08:45:00,60.42
2023-02-23 08:50:00,61.4
2023-02-23 08:55:00,65.41
2023-02-23 09:00:00,65.41
2023-02-23 09:05:00,75.68
2023-02-23 09:10:00,75.68
2023-02-23 09:15:00,75.68
2023-02-23 09:20:00,74.0
2023-02-23 09:25:00,74.0
2023-02-23 09:30:00,74.1
2023-02-23 09:35:00,74.1
2023-02-23 09:40:00,74.13
2023-02-23 09:45:00,80.39
2023-02-23 09:50:00,80.46
2023-02-23 09:55:00,80.46
2023-02-23 10:00:00,95.54
2023-02-23 10:05:00,95.54
2023-02-23 10:10:00,85.44
2023-02-23 10:15:00,85.44
2023-02-23 10:20:00,95.75
2023-02-23 10:25:00,95.75
2023-02-23 10:30:00,85.35
2023-02-23 10:35:00,85.5
2023-02-23 10:40:00,85.5
2023-02-23 10:45:00,85.69
2023-02-23 10:50:00,95.72
2023-02-23 10:55:00,95.72
2023-02-23 11:00:00,95.72
2023-02-23 11:05:00,80.1
2023-02-23 11:10:00,80.1
2023-02-23 11:15:00,80.09
2023-02-23 11:20:00,100.78
2023-02-23 11:25:00,100.78
2023-02-23 11:30:00,100.78
2023-02-23 11:35:00,100.62
2023-02-23 11:40:00,100.62
2023-02-23 11:45:00,100.57
2023-02-23 11:50:00,100.57
2023-02-23 11:55:00,69.43
2023-02-23 12:00:00,69.43
2023-02-23 12:05:00,50.02
2023-02-23 12:10:00,50.02
2023-02-23 12:15:00,48.15
2023-02-23 12:20:00,50.67
2023-02-23 12:25:00,50.67
2023-02-23 12:30:00,50.06
2023-02-23 12:35:00,50.06
2023-02-23 12:40:00,50.06
2023-02-23 12:45:00,49.51
2023-02-23 12:50:00,43.83
2023-02-23 12:55:00,43.83
2023-02-23 13:00:00,43.83
2023-02-23 13:05:00,46.11
2023-02-23 13:10:00,42.62
2023-02-23 13:15:00,42.62
2023-02-23 13:20:00,42.62
2023-02-23 13:25:00,42.86
2023-02-23 13:30:00,42.73
2023-02-23 13:35:00,43.67
2023-02-23 13:40:00,43.7
2023-02-23 13:45:00,43.7
2023-02-23 13:50:00,42.93
2023-02-23 13:55:00,42.93
2023-02-23 14:00:00,42.93
2023-02-23 14:05:00,43.7
2023-02-23 14:10:00,43.7
2023-02-23 14:15:00,42.87
2023-02-23 14:20:00,39.57
2023-02-23 14:25:00,39.57
2023-02-23 14:30:00,40.52
2023-02-23 14:35:00,40.52
2023-02-23 14:40:00,42.35
2023-02-23 14:45:00,42.35
2023-02-23 14:50:00,42.32
2023-02-23 14:55:00,42.32
2023-02-23 15:00:00,44.58
2023-02-23 15:05:00,37.68
2023-02-23 15:10:00,37.68
2023-02-23 15:15:00,37.68
2023-02-23 15:20:00,38.93
2023-02-23 15:25:00,38.93
2023-02-23 15:30:00,39.17
2023-02-23 15:35:00,39.26
2023-02-23 15:40:00,41.38
2023-02-23 15:45:00,41.38
2023-02-23 15:50:00,41.44
2023-02-23 15:55:00,45.24
2023-02-23 16:00:00,45.24
2023-02-23 16:05:00,36.94
2023-02-23 16:10:00,36.94
2023-02-23 16:15:00,39.4
2023-02-23 16:20:00,38.68
2023-02-23 16:25:00,38.68
2023-02-23 16:30:00,39.81
2023-02-23 16:35:00,40.15
2023-02-23 16:40:00,40.15
2023-02-23 16:45:00,40.21
2023-02-23 16:50:00,40.21
2023-02-23 16:55:00,41.88
2023-02-23 17:00:00,41.88
2023-02-23 17:05:00,34.59
2023-02-23 17:10:00,34.13
2023-02-23 17:15:00,34.71
2023-02-23 17:20:00,37.98
2023-02-23 17:25:00,37.98
2023-02-23 17:30:00,38.44
2023-02-23 17:35:00,38.57
2023-02-23 17:40:00,39.41
2023-02-23 17:45:00,39.41
2023-02-23 17:50:00,39.59
2023-02-23 17:55:00,39.84
2023-02-23 18:00:00,39.84
2023-02-23 18:05:00,39.87
2023-02-23 18:10:00,39.87
2023-02-23 18:15:00,39.43
2023-02-23 18:20:00,37.7
2023-02-23 18:25:00,38.05
2023-02-23 18:30:00,38.36
2023-02-23 18:35:00,38.36
2023-02-23 18:40:00,37.97
2023-02-23 18:45:00,37.97
2023-02-23 18:50:00,37.97
2023-02-23 18:55:00,36.74
2023-02-23 19:00:00,36.74
2023-02-23 19:05:00,35.36
2023-02-23 19:10:00,35.36
2023-02-23 19:15:00,36.54
2023-02-23 19:20:00,35.91
2023-02-23 19:25:00,35.91
2023-02-23 19:30:00,33.49
2023-02-23 19:35:00,34.72
2023-02-23 19:40:00,34.78
2023-02-23 19:45:00,34.92
2023-02-23 19:50:00,33.79
2023-02-23 19:55:00,33.79
2023-02-23 20:00:00,33.79
2023-02-23 20:05:00,109.07
2023-02-23 20:10:00,109.07
2023-02-23 20:15:00,95.69
2023-02-23 20:20:00,95.69
2023-02-23 20:25:00,64.65
2023-02-23 20:30:00,64.65
2023-02-23 20:35:00,54.05
2023-02-23 20:40:00,52.96
2023-02-23 20:45:00,52.96
2023-02-23 20:50:00,40.45
2023-02-23 20:55:00,40.45
2023-02-23 21:00:00,54.4
2023-02-23 21:05:00,95.43
2023-02-23 21:10:00,95.43
2023-02-23 21:15:00,91.15
2023-02-23 21:20:00,79.34
2023-02-23 21:25:00,79.34
2023-02-23 21:30:00,54.29
2023-02-23 21:35:00,54.26
2023-02-23 21:40:00,54.26
2023-02-23 21:45:00,54.26
2023-02-23 21:50:00,42.06
2023-02-23 21:55:00,42.06
2023-02-23 22:00:00,41.58
2023-02-23 22:05:00,41.95
2023-02-23 22:10:00,41.95
2023-02-23 22:15:00,42.01
2023-02-23 22:20:00,42.01
2023-02-23 22:25:00,41.99
2023-02-23 22:30:00,41.99
2023-02-23 22:35:00,34.4
2023-02-23 22:40:00,34.4
2023-02-23 22:45:00,34.6
2023-02-23 22:50:00,34.6
2023-02-23 22:55:00,34.76
2023-02-23 23:00:00,34.76
2023-02-23 23:05:00,34.29
2023-02-23 23:10:00,34.29
2023-02-23 23:15:00,33.44
2023-02-23 23:20:00,33.44
2023-02-23 23:25:00,33.44
2023-02-23 23:30:00,33.45
2023-02-23 23:35:00,32.02
2023-02-23 23:40:00,32.02
2023-02-23 23:45:00,32.02
2023-02-23 23:50:00,33.08
2023-02-23 23:55:00,33.08
2023-02-24 00:00:00,37.49
2023-02-24 00:05:00,37.49
2023-02-24 00:10:00,95.55
2023-02-24 00:15:00,95.55
2023-02-24 00:20:00,38.28
2023-02-24 00:25:00,43.96
2023-02-24 00:30:00,115.9
2023-02-24 00:35:00,116.33
2023-02-24 00:40:00,113.26
2023-02-24 00:45:00,116.33
2023-02-24 00:50:00,116.33
2023-02-24 00:55:00,53.8
2023-02-24 01:00:00,53.8
2023-02-24 01:05:00,51.47
2023-02-24 01:10:00,97.66
2023-02-24 01:15:00,97.66
2023-02-24 01:20:00,95.37
2023-02-24 01:25:00,95.37
2023-02-24 01:30:00,97.9
2023-02-24 01:35:00,97.9
2023-02-24 01:40:00,115.53
2023-02-24 01:45:00,115.53
2023-02-24 01:50:00,113.84
2023-02-24 01:55:00,97.95
2023-02-24 02:00:00,97.95
2023-02-24 02:05:00,40.73
2023-02-24 02:10:00,40.73
2023-02-24 02:15:00,86.52
2023-02-24 02:20:00,95.77
2023-02-24 02:25:00,95.77
2023-02-24 02:30:00,95.57
2023-02-24 02:35:00,49.21
2023-02-24 02:40:00,95.6
2023-02-24 02:45:00,95.6
2023-02-24 02:50:00,95.6
2023-02-24 02:55:00,95.6
2023-02-24 03:00:00,38.5
2023-02-24 03:05:00,38.5
2023-02-24 03:10:00,38.97
2023-02-24 03:15:00,38.97
2023-02-24 03:20:00,38.97
2023-02-24 03:25:00,38.5
2023-02-24 03:30:00,38.5
2023-02-24 03:35:00,38.73
2023-02-24 03:40:00,38.73
2023-02-24 03:45:00,42.17
2023-02-24 03:50:00,42.17
2023-02-24 03:55:00,42.4
2023-02-24 04:00:00,42.4
2023-02-24 04:05:00,38.55
2023-02-24 04:10:00,40.99
2023-02-24 04:15:00,40.99
2023-02-24 04:20:00,38.64
2023-02-24 04:25:00,38.64
2023-02-24 04:30:00,38.03
2023-02-24 04:35:00,38.87
2023-02-24 04:40:00,38.87
2023-02-24 04:45:00,95.14
2023-02-24 04:50:00,95.14
2023-02-24 04:55:00,113.76
2023-02-24 05:00:00,113.76
2023-02-24 05:05:00,32.36
2023-02-24 05:10:00,32.36
2023-02-24 05:15:00,32.36
2023-02-24 05:20:00,32.36
2023-02-24 05:25:00,34.9
2023-02-24 05:30:00,34.9
2023-02-24 05:35:00,109.55
2023-02-24 05:40:00,109.55
2023-02-24 05:45:00,113.76
2023-02-24 05:50:00,113.76
2023-02-24 05:55:00,116.31
2023-02-24 06:00:00,116.31
2023-02-24 06:05:00,95.26
2023-02-24 06:10:00,95.26
2023-02-24 06:15:00,116.13
2023-02-24 06:20:00,116.19
2023-02-24 06:25:00,116.19
2023-02-24 06:30:00,116.18
2023-02-24 06:35:00,116.14
2023-02-24 06:40:00,116.14
2023-02-24 06:45:00,116.52
2023-02-24 06:50:00,117.21
2023-02-24 06:55:00,117.18
2023-02-24 07:00:00,117.18
2023-02-24 07:05:00,81.7
2023-02-24 07:10:00,40.07
2023-02-24 07:15:00,40.07
2023-02-24 07:20:00,35.15
2023-02-24 07:25:00,35.52
2023-02-24 07:30:00,35.12
2023-02-24 07:35:00,35.12
2023-02-24 07:40:00,35.6
2023-02-24 07:45:00,35.6
2023-02-24 07:50:00,35.51
2023-02-24 07:55:00,35.5
2023-02-24 08:00:00,35.5
2023-02-24 08:05:00,34.92
2023-02-24 08:10:00,34.92
2023-02-24 08:15:00,34.33
2023-02-24 08:20:00,35.02
2023-02-24 08:25:00,35.02
2023-02-24 08:30:00,34.79
2023-02-24 08:35:00,34.69
2023-02-24 08:40:00,34.69
2023-02-24 08:45:00,34.69
2023-02-24 08:50:00,34.69
2023-02-24 08:55:00,34.69
2023-02-24 09:00:00,34.69
2023-02-24 09:05:00,37.83
2023-02-24 09:10:00,37.83
2023-02-24 09:15:00,39.23
2023-02-24 09:20:00,94.99
2023-02-24 09:25:00,118.94
2023-02-24 09:30:00,116.99
2023-02-24 09:35:00,118.51
2023-02-24 09:40:00,118.51
2023-02-24 09:45:00,94.94
2023-02-24 09:50:00,56.12
2023-02-24 09:55:00,38.42
2023-02-24 10:00:00,38.42
2023-02-24 10:05:00,109.39
2023-02-24 10:10:00,138.01
2023-02-24 10:15:00,152.35
2023-02-24 10:20:00,152.35
2023-02-24 10:25:00,111.34
2023-02-24 10:30:00,136.89
2023-02-24 10:35:00,157.37
2023-02-24 10:40:00,157.37
2023-02-24 10:45:00,112.21
2023-02-24 10:50:00,112.45
2023-02-24 10:55:00,112.4
2023-02-24 11:00:00,112.4
2023-02-24 11:05:00,136.65
2023-02-24 11:10:00,136.65
2023-02-24 11:15:00,131.31
2023-02-24 11:20:00,128.86
2023-02-24 11:25:00,128.86
2023-02-24 11:30:00,136.01
2023-02-24 11:35:00,133.1
2023-02-24 11:40:00,133.1
2023-02-24 11:45:00,123.72
2023-02-24 11:50:00,115.62
2023-02-24 11:55:00,115.68
2023-02-24 12:00:00,115.68
2023-02-24 12:05:00,122.9
2023-02-24 12:10:00,104.4
2023-02-24 12:15:00,104.4
2023-02-24 12:20:00,105.5
2023-02-24 12:25:00,104.39
2023-02-24 12:30:00,104.39
2023-02-24 12:35:00,103.98
2023-02-24 12:40:00,101.84
2023-02-24 12:45:00,101.84
2023-02-24 12:50:00,97.99
2023-02-24 12:55:00,97.99
2023-02-24 13:00:00,97.99
2023-02-24 13:05:00,97.72
2023-02-24 13:10:00,97.72
2023-02-24 13:15:00,89.56
2023-02-24 13:20:00,89.56
2023-02-24 13:25:00,95.69
2023-02-24 13:30:00,95.69
2023-02-24 13:35:00,87.28
2023-02-24 13:40:00,95.69
2023-02-24 13:45:00,95.69
2023-02-24 13:50:00,95.69
2023-02-24 13:55:00,95.6
2023-02-24 14:00:00,95.6
2023-02-24 14:05:00,95.79
2023-02-24 14:10:00,99.57
2023-02-24 14:15:00,123.71
2023-02-24 14:20:00,105.11
2023-02-24 14:25:00,132.31
2023-02-24 14:30:00,126.98
2023-02-24 14:35:00,137.39
2023-02-24 14:40:00,137.39
2023-02-24 14:45:00,137.39
2023-02-24 14:50:00,138.03
2023-02-24 14:55:00,137.21
2023-02-24 15:00:00,137.21
2023-02-24 15:05:00,101.04
2023-02-24 15:10:00,109.71
2023-02-24 15:15:00,109.71
2023-02-24 15:20:00,105.33
2023-02-24 15:25:00,103.12
2023-02-24 15:30:00,103.12
2023-02-24 15:35:00,101.09
2023-02-24 15:40:00,105.32
2023-02-24 15:45:00,105.32
2023-02-24 15:50:00,105.32
2023-02-24 15:55:00,108.43
2023-02-24 16:00:00,108.43
2023-02-24 16:05:00,121.36
2023-02-24 16:10:00,121.36
2023-02-24 16:15:00,121.88
2023-02-24 16:20:00,130.25
2023-02-24 16:25:00,131.85
2023-02-24 16:30:00,136.12
2023-02-24 16:35:00,136.58
2023-02-24 16:40:00,138.18
2023-02-24 16:45:00,138.18
2023-02-24 16:50:00,138.18
2023-02-24 16:55:00,138.86
2023-02-24 17:00:00,138.86
2023-02-24 17:05:00,137.4
2023-02-24 17:10:00,137.4
2023-02-24 17:15:00,137.6
2023-02-24 17:20:00,139.74
2023-02-24 17:25:00,139.74
2023-02-24 17:30:00,170.88
2023-02-24 17:35:00,178.79
2023-02-24 17:40:00,178.79
2023-02-24 17:45:00,178.79
2023-02-24 17:50:00,177.74
2023-02-24 17:55:00,178.2
2023-02-24 18:00:00,178.2
2023-02-24 18:05:00,157.69
2023-02-24 18:10:00,157.69
2023-02-24 18:15:00,162.2
2023-02-24 18:20:00,147.24
2023-02-24 18:25:00,147.24
2023-02-24 18:30:00,146.92
2023-02-24 18:35:00,147.39
2023-02-24 18:40:00,147.39
2023-02-24 18:45:00,147.05
2023-02-24 18:50:00,147.05
2023-02-24 18:55:00,141.54
2023-02-24 19:00:00,142.61
2023-02-24 19:05:00,141.58
2023-02-24 19:10:00,141.58
2023-02-24 19:15:00,140.64
2023-02-24 19:20:00,140.64
2023-02-24 19:25:00,138.1
2023-02-24 19:30:00,137.53
2023-02-24 19:35:00,137.53
2023-02-24 19:40:00,136.96
2023-02-24 19:45:00,136.96
2023-02-24 19:50:00,134.71
2023-02-24 19:55:00,135.69
2023-02-24 20:00:00,135.69
2023-02-24 20:05:00,138.2
2023-02-24 20:10:00,137.05
2023-02-24 20:15:00,136.61
2023-02-24 20:20:00,136.61
2023-02-24 20:25:00,135.48
2023-02-24 20:30:00,135.48
2023-02-24 20:35:00,130.86
2023-02-24 20:40:00,130.86
2023-02-24 20:45:00,129.33
2023-02-24 20:50:00,129.24
2023-02-24 20:55:00,129.3
2023-02-24 21:00:00,129.3
2023-02-24 21:05:00,134.38
2023-02-24 21:10:00,132.06
2023-02-24 21:15:00,132.06
2023-02-24 21:20:00,132.35
2023-02-24 21:25:00,132.35
2023-02-24 21:30:00,132.88
2023-02-24 21:35:00,134.58
2023-02-24 21:40:00,134.58
2023-02-24 21:45:00,126.79
2023-02-24 21:50:00,133.06
2023-02-24 21:55:00,125.02
2023-02-24 22:00:00,125.02
2023-02-24 22:05:00,114.55
2023-02-24 22:10:00,114.55
2023-02-24 22:15:00,114.55
2023-02-24 22:20:00,112.66
2023-02-24 22:25:00,111.87
2023-02-24 22:30:00,111.87
2023-02-24 22:35:00,111.95
2023-02-24 22:40:00,111.73
2023-02-24 22:45:00,111.73
2023-02-24 22:50:00,111.47
2023-02-24 22:55:00,106.04
2023-02-24 23:00:00,106.04
2023-02-24 23:05:00,110.81
2023-02-24 23:10:00,110.81
2023-02-24 23:15:00,109.24
2023-02-24 23:20:00,105.2
2023-02-24 23:25:00,99.02
2023-02-24 23:30:00,99.02
2023-02-24 23:35:00,100.75
2023-02-24 23:40:00,100.75
2023-02-24 23:45:00,96.52
2023-02-24 23:50:00,96.52
2023-02-24 23:55:00,96.46
2023-02-25 00:00:00,67.4
2023-02-25 00:05:00,68.82
2023-02-25 00:10:00,67.68
2023-02-25 00:15:00,67.68
2023-02-25 00:20:00,70.32
2023-02-25 00:25:00,84.1
2023-02-25 00:30:00,84.1
2023-02-25 00:35:00,99.34
2023-02-25 00:40:00,99.34
2023-02-25 00:45:00,96.93
2023-02-25 00:50:00,100.79
2023-02-25 00:55:00,97.29
2023-02-25 01:00:00,97.29
2023-02-25 01:05:00,96.27
2023-02-25 01:10:00,93.91
2023-02-25 01:15:00,84.89
2023-02-25 01:20:00,84.89
2023-02-25 01:25:00,85.79
2023-02-25 01:30:00,78.88
2023-02-25 01:35:00,80.23
2023-02-25 01:40:00,80.23
2023-02-25 01:45:00,78.84
2023-02-25 01:50:00,78.83
2023-02-25 01:55:00,79.36
2023-02-25 02:00:00,83.34
2023-02-25 02:05:00,70.1
2023-02-25 02:10:00,70.1
2023-02-25 02:15:00,70.1
2023-02-25 02:20:00,72.62
2023-02-25 02:25:00,69.97
2023-02-25 02:30:00,69.97
2023-02-25 02:35:00,70.58
2023-02-25 02:40:00,69.58
2023-02-25 02:45:00,69.9
2023-02-25 02:50:00,69.54
2023-02-25 02:55:00,69.74
2023-02-25 03:00:00,68.79
2023-02-25 03:05:00,66.71
2023-02-25 03:10:00,66.71
2023-02-25 03:15:00,68.19
2023-02-25 03:20:00,68.17
2023-02-25 03:25:00,67.78
2023-02-25 03:30:00,67.78
2023-02-25 03:35:00,66.45
2023-02-25 03:40:00,66.92
2023-02-25 03:45:00,59.8
2023-02-25 03:50:00,64.91
2023-02-25 03:55:00,59.7
2023-02-25 04:00:00,59.7
2023-02-25 04:05:00,64.61
2023-02-25 04:10:00,65.26
2023-02-25 04:15:00,65.26
2023-02-25 04:20:00,65.97
2023-02-25 04:25:00,65.97
2023-02-25 04:30:00,65.51
2023-02-25 04:35:00,65.37
2023-02-25 04:40:00,65.37
2023-02-25 04:45:00,64.86
2023-02-25 04:50:00,64.93
2023-02-25 04:55:00,64.33
2023-02-25 05:00:00,64.33
2023-02-25 05:05:00,57.87
2023-02-25 05:10:00,57.87
2023-02-25 05:15:00,60.38
2023-02-25 05:20:00,60.38
2023-02-25 05:25:00,61.77
2023-02-25 05:30:00,61.77
2023-02-25 05:35:00,61.77
2023-02-25 05:40:00,64.58
2023-02-25 05:45:00,63.45
2023-02-25 05:50:00,65.05
2023-02-25 05:55:00,65.05
2023-02-25 06:00:00,60.51
2023-02-25 06:05:00,57.83
2023-02-25 06:10:00,60.19
2023-02-25 06:15:00,60.19
2023-02-25 06:20:00,60.48
2023-02-25 06:25:00,60.09
2023-02-25 06:30:00,60.09
2023-02-25 06:35:00,60.45
2023-02-25 06:40:00,57.72
2023-02-25 06:45:00,57.72
2023-02-25 06:50:00,60.76
2023-02-25 06:55:00,60.76
2023-02-25 07:00:00,62.03
2023-02-25 07:05:00,64.28
2023-02-25 07:10:00,64.28
2023-02-25 07:15:00,62.33
2023-02-25 07:20:00,64.18
2023-02-25 07:25:00,64.48
2023-02-25 07:30:00,64.71
2023-02-25 07:35:00,63.5
2023-02-25 07:40:00,62.3
2023-02-25 07:45:00,62.3
2023-02-25 07:50:00,62.07
2023-02-25 07:55:00,62.36
2023-02-25 08:00:00,61.91
2023-02-25 08:05:00,60.49
2023-02-25 08:10:00,61.86
2023-02-25 08:15:00,61.77
2023-02-25 08:20:00,64.19
2023-02-25 08:25:00,63.57
2023-02-25 08:30:00,63.57
2023-02-25 08:35:00,64.2
2023-02-25 08:40:00,64.34
2023-02-25 08:45:00,64.78
2023-02-25 08:50:00,65.03
2023-02-25 08:55:00,66.03
2023-02-25 09:00:00,66.03
2023-02-25 09:05:00,67.16
2023-02-25 09:10:00,68.94
2023-02-25 09:15:00,69.03
2023-02-25 09:20:00,97.37
2023-02-25 09:25:00,97.42
2023-02-25 09:30:00,97.42
2023-02-25 09:35:00,97.45
2023-02-25 09:40:00,97.45
2023-02-25 09:45:00,102.91
2023-02-25 09:50:00,100.39
2023-02-25 09:55:00,103.34
2023-02-25 10:00:00,145.57
2023-02-25 10:05:00,152.59
2023-02-25 10:10:00,142.13
2023-02-25 10:15:00,143.08
2023-02-25 10:20:00,143.08
2023-02-25 10:25:00,143.43
2023-02-25 10:30:00,143.43
2023-02-25 10:35:00,142.2
2023-02-25 10:40:00,142.13
2023-02-25 10:45:00,142.13
2023-02-25 10:50:00,142.04
2023-02-25 10:55:00,141.86
2023-02-25 11:00:00,141.86
2023-02-25 11:05:00,140.53
2023-02-25 11:10:00,135.64
2023-02-25 11:15:00,140.52
2023-02-25 11:20:00,140.52
2023-02-25 11:25:00,140.54
2023-02-25 11:30:00,140.6
2023-02-25 11:35:00,140.53
2023-02-25 11:40:00,137.72
2023-02-25 11:45:00,137.72
2023-02-25 11:50:00,140.54
2023-02-25 11:55:00,140.6
2023-02-25 12:00:00,140.6
2023-02-25 12:05:00,142.8
2023-02-25 12:10:00,141.39
2023-02-25 12:15:00,141.47
2023-02-25 12:20:00,141.42
2023-02-25 12:25:00,141.33
2023-02-25 12:30:00,141.33
2023-02-25 12:35:00,140.68
2023-02-25 12:40:00,139.17
2023-02-25 12:45:00,139.04
2023-02-25 12:50:00,139.04
2023-02-25 12:55:00,137.9
2023-02-25 13:00:00,143.17
2023-02-25 13:05:00,143.17
2023-02-25 13:10:00,141.37
2023-02-25 13:15:00,141.09
2023-02-25 13:20:00,141.09
2023-02-25 13:25:00,140.25
2023-02-25 13:30:00,137.69
2023-02-25 13:35:00,138.49
2023-02-25 13:40:00,136.85
2023-02-25 13:45:00,136.85
2023-02-25 13:50:00,136.84
2023-02-25 13:55:00,136.81
2023-02-25 14:00:00,138.85
2023-02-25 14:05:00,138.85
2023-02-25 14:10:00,139.08
2023-02-25 14:15:00,139.08
2023-02-25 14:20:00,138.87
2023-02-25 14:25:00,140.91
2023-02-25 14:30:00,141.03
2023-02-25 14:35:00,141.03
2023-02-25 14:40:00,141.66
2023-02-25 14:45:00,142.96
2023-02-25 14:50:00,144.85
2023-02-25 14:55:00,144.86
2023-02-25 15:00:00,145.02
2023-02-25 15:05:00,144.77
2023-02-25 15:10:00,145.17
2023-02-25 15:15:00,145.17
2023-02-25 15:20:00,145.55
2023-02-25 15:25:00,145.6
2023-02-25 15:30:00,160.11
2023-02-25 15:35:00,150.41
2023-02-25 15:40:00,150.41
2023-02-25 15:45:00,170.92
2023-02-25 15:50:00,160.08
2023-02-25 15:55:00,161.05
2023-02-25 16:00:00,161.05
2023-02-25 16:05:00,151.59
2023-02-25 16:10:00,149.71
2023-02-25 16:15:00,147.3
2023-02-25 16:20:00,147.3
2023-02-25 16:25:00,147.95
2023-02-25 16:30:00,147.63
2023-02-25 16:35:00,147.63
2023-02-25 16:40:00,148.57
2023-02-25 16:45:00,146.95
2023-02-25 16:50:00,155.61
2023-02-25 16:55:00,155.61
2023-02-25 17:00:00,141.35
2023-02-25 17:05:00,150.55
2023-02-25 17:10:00,148.86
2023-02-25 17:15:00,149.26
2023-02-25 17:20:00,150.84
2023-02-25 17:25:00,151.24
2023-02-25 17:30:00,151.24
2023-02-25 17:35:00,155.19
2023-02-25 17:40:00,160.03
2023-02-25 17:45:00,159.99
2023-02-25 17:50:00,159.47
2023-02-25 17:55:00,161.55
2023-02-25 18:00:00,228.74
2023-02-25 18:05:00,228.74
2023-02-25 18:10:00,175.07
2023-02-25 18:15:00,175.07
2023-02-25 18:20:00,228.45
2023-02-25 18:25:00,228.45
2023-02-25 18:30:00,170.57
2023-02-25 18:35:00,164.44
2023-02-25 18:40:00,164.44
2023-02-25 18:45:00,161.68
2023-02-25 18:50:00,161.68
2023-02-25 18:55:00,160.15
2023-02-25 19:00:00,154.97
2023-02-25 19:05:00,154.97
2023-02-25 19:10:00,143.69
2023-02-25 19:15:00,143.69
2023-02-25 19:20:00,143.62
2023-02-25 19:25:00,143.62
